adjusted timestamps,timestamps,TP9,AF7,AF8,TP10,Right AUX
2023/07/18 15:42:09.340,1689709329.340000000,-5.859,197.266,-162.109,-40.039,0
2023/07/18 15:42:09.344,1689709329.344000000,-83.984,198.73,-257.324,-88.867,0
2023/07/18 15:42:09.348,1689709329.348000000,-9.277,193.848,-267.09,-32.715,0
2023/07/18 15:42:09.352,1689709329.352000000,70.312,187.012,-108.887,24.414,0
2023/07/18 15:42:09.356,1689709329.356000000,7.324,195.801,-122.07,-18.066,0
2023/07/18 15:42:09.360,1689709329.360000000,-72.266,189.941,-311.035,-86.914,0
2023/07/18 15:42:09.363,1689709329.363000000,-38.086,187.012,-271.484,-8.789,0
2023/07/18 15:42:09.367,1689709329.367000000,45.898,191.895,-101.074,28.809,0
2023/07/18 15:42:09.371,1689709329.371000000,30.762,181.641,-218.75,-49.805,0
2023/07/18 15:42:09.375,1689709329.375000000,-49.805,173.828,-265.137,-83.008,0
2023/07/18 15:42:09.379,1689709329.379000000,-65.43,162.109,-348.633,-65.918,0
2023/07/18 15:42:09.383,1689709329.383000000,16.602,175.781,-198.242,-23.926,0
2023/07/18 15:42:09.387,1689709329.387000000,50.293,195.801,69.336,-19.043,0
2023/07/18 15:42:09.391,1689709329.391000000,-23.926,181.152,-141.602,-52.246,0
2023/07/18 15:42:09.395,1689709329.395000000,-65.43,168.945,-280.273,-57.617,0
2023/07/18 15:42:09.399,1689709329.399000000,11.719,174.805,-79.102,-18.066,0
2023/07/18 15:42:09.402,1689709329.402000000,58.594,177.246,43.945,5.859,0
2023/07/18 15:42:09.406,1689709329.406000000,-6.836,169.434,-174.805,-28.32,0
2023/07/18 15:42:09.410,1689709329.410000000,-73.242,161.133,-307.129,-51.758,0
2023/07/18 15:42:09.414,1689709329.414000000,-10.742,165.039,-225.098,-7.812,0
2023/07/18 15:42:09.418,1689709329.418000000,88.867,161.133,-185.059,2.441,0
2023/07/18 15:42:09.422,1689709329.422000000,46.875,149.414,-312.5,-19.043,0
2023/07/18 15:42:09.426,1689709329.426000000,-57.617,154.785,-439.453,-36.621,0
2023/07/18 15:42:09.430,1689709329.430000000,-45.41,166.992,-236.328,-51.758,0
2023/07/18 15:42:09.434,1689709329.434000000,57.617,161.621,-41.016,-31.738,0
2023/07/18 15:42:09.438,1689709329.438000000,30.762,153.809,-83.496,-29.785,0
2023/07/18 15:42:09.442,1689709329.442000000,-63.965,148.926,-251.465,-46.875,0
2023/07/18 15:42:09.445,1689709329.445000000,-67.871,147.949,-245.605,-58.594,0
2023/07/18 15:42:09.449,1689709329.449000000,12.695,144.043,-160.645,-25.879,0
2023/07/18 15:42:09.453,1689709329.453000000,69.824,133.789,-87.402,11.23,0
2023/07/18 15:42:09.457,1689709329.457000000,-10.742,131.836,-120.117,-29.785,0
2023/07/18 15:42:09.461,1689709329.461000000,-76.172,127.93,-218.262,-77.637,0
2023/07/18 15:42:09.465,1689709329.465000000,14.16,121.094,-243.164,-15.625,0
2023/07/18 15:42:09.469,1689709329.469000000,79.59,115.234,-280.273,61.035,0
2023/07/18 15:42:09.473,1689709329.473000000,6.836,119.629,-287.109,1.465,0
2023/07/18 15:42:09.477,1689709329.477000000,-54.199,125.488,-198.73,-62.988,0
2023/07/18 15:42:09.481,1689709329.481000000,-20.02,104.98,-229.004,-24.902,0
2023/07/18 15:42:09.484,1689709329.484000000,50.781,103.516,-120.117,5.859,0
2023/07/18 15:42:09.488,1689709329.488000000,57.129,112.793,9.277,-18.555,0
2023/07/18 15:42:09.492,1689709329.492000000,0,102.539,-92.285,-51.27,0
2023/07/18 15:42:09.496,1689709329.496000000,0,86.914,-270.996,-47.363,0
2023/07/18 15:42:09.500,1689709329.500000000,0,85.938,-254.395,0.977,0
2023/07/18 15:42:09.504,1689709329.504000000,0,87.891,-169.434,-10.254,0
2023/07/18 15:42:09.508,1689709329.508000000,0,83.496,-186.523,-19.531,0
2023/07/18 15:42:09.512,1689709329.512000000,0,69.336,-361.328,1.953,0
2023/07/18 15:42:09.516,1689709329.516000000,0,63.965,-390.137,-5.371,0
2023/07/18 15:42:09.520,1689709329.520000000,0,79.102,-160.156,-25.879,0
2023/07/18 15:42:09.524,1689709329.524000000,0,77.148,-123.047,-48.34,0
2023/07/18 15:42:09.527,1689709329.527000000,0,64.453,-245.117,-69.824,0
2023/07/18 15:42:09.531,1689709329.531000000,0,71.289,-179.199,-16.602,0
2023/07/18 15:42:09.535,1689709329.535000000,0,81.543,12.207,41.016,0
2023/07/18 15:42:09.539,1689709329.539000000,13.672,77.148,0,-5.371,0
2023/07/18 15:42:09.543,1689709329.543000000,-55.664,77.148,0,-64.941,0
2023/07/18 15:42:09.547,1689709329.547000000,-24.902,86.914,0,-32.227,0
2023/07/18 15:42:09.551,1689709329.551000000,55.176,84.473,0,27.832,0
2023/07/18 15:42:09.555,1689709329.555000000,42.969,77.637,0,2.441,0
2023/07/18 15:42:09.559,1689709329.559000000,-47.363,74.707,0,-60.059,0
2023/07/18 15:42:09.563,1689709329.563000000,-76.172,70.801,0,-88.867,0
2023/07/18 15:42:09.567,1689709329.567000000,4.395,74.219,0,-51.27,0
2023/07/18 15:42:09.570,1689709329.570000000,66.406,79.102,0,-2.93,0
2023/07/18 15:42:09.574,1689709329.574000000,-2.93,60.059,0,-25.879,0
2023/07/18 15:42:09.578,1689709329.578000000,-63.965,45.898,0,-39.062,0
2023/07/18 15:42:09.582,1689709329.582000000,52.734,61.523,0,40.039,0
2023/07/18 15:42:09.586,1689709329.586000000,130.371,80.566,1.953,51.27,0
2023/07/18 15:42:09.590,1689709329.590000000,5.371,79.59,-147.461,-55.176,0
2023/07/18 15:42:09.594,1689709329.594000000,-100.098,69.336,-185.547,-97.168,0
2023/07/18 15:42:09.598,1689709329.598000000,-60.547,73.73,-84.473,-80.566,0
2023/07/18 15:42:09.602,1689709329.602000000,2.93,83.496,-60.059,-58.594,0
2023/07/18 15:42:09.606,1689709329.606000000,-46.387,75.195,-264.648,-83.496,0
2023/07/18 15:42:09.609,1689709329.609000000,-151.855,58.594,-282.715,-133.789,0
2023/07/18 15:42:09.613,1689709329.613000000,-109.375,56.152,-211.426,-116.699,0
2023/07/18 15:42:09.617,1689709329.617000000,-28.809,55.664,-241.699,-119.629,0
2023/07/18 15:42:09.621,1689709329.621000000,-51.27,53.711,-254.883,-125,0
2023/07/18 15:42:09.625,1689709329.625000000,-134.766,71.777,-63.477,-193.359,0
2023/07/18 15:42:09.629,1689709329.629000000,-148.926,71.289,-145.996,-185.547,0
2023/07/18 15:42:09.633,1689709329.633000000,-42.969,61.523,-195.801,-92.285,0
2023/07/18 15:42:09.637,1689709329.637000000,-25.879,70.312,-20.02,-118.652,0
2023/07/18 15:42:09.641,1689709329.641000000,-92.773,81.055,-32.227,-158.203,0
2023/07/18 15:42:09.645,1689709329.645000000,-157.227,85.449,-221.191,-211.914,0
2023/07/18 15:42:09.649,1689709329.649000000,-108.398,85.449,-219.727,-193.359,0
2023/07/18 15:42:09.652,1689709329.652000000,-20.02,94.727,-92.285,-98.633,0
2023/07/18 15:42:09.656,1689709329.656000000,-63.477,101.074,-134.277,-136.23,0
2023/07/18 15:42:09.660,1689709329.660000000,-129.883,97.168,-210.938,-179.199,0
2023/07/18 15:42:09.664,1689709329.664000000,-68.359,85.449,-277.832,-95.215,0
2023/07/18 15:42:09.668,1689709329.668000000,26.855,91.309,-174.316,-22.949,0
2023/07/18 15:42:09.672,1689709329.672000000,8.789,104.004,26.855,-49.805,0
2023/07/18 15:42:09.676,1689709329.676000000,-79.59,91.309,-133.789,-109.863,0
2023/07/18 15:42:09.680,1689709329.680000000,-82.031,83.496,-212.402,-100.098,0
2023/07/18 15:42:09.684,1689709329.684000000,37.598,95.703,10.742,-48.34,0
2023/07/18 15:42:09.688,1689709329.688000000,50.293,102.539,61.035,-32.715,0
2023/07/18 15:42:09.692,1689709329.692000000,-59.082,90.82,-130.371,-84.961,0
2023/07/18 15:42:09.695,1689709329.695000000,-91.797,81.543,-293.945,-95.703,0
2023/07/18 15:42:09.699,1689709329.699000000,19.043,82.031,-225.586,-14.16,0
2023/07/18 15:42:09.703,1689709329.703000000,72.266,85.449,-159.18,-26.367,0
2023/07/18 15:42:09.707,1689709329.707000000,-38.574,83.496,-324.707,-79.102,0
2023/07/18 15:42:09.711,1689709329.711000000,-86.914,83.008,-417.48,-67.871,0
2023/07/18 15:42:09.715,1689709329.715000000,-6.836,96.68,-82.52,-35.645,0
2023/07/18 15:42:09.719,1689709329.719000000,63.965,96.191,52.246,-13.672,0
2023/07/18 15:42:09.723,1689709329.723000000,11.23,86.914,-125.488,-15.137,0
2023/07/18 15:42:09.727,1689709329.727000000,0,79.59,-283.203,-58.105,0
2023/07/18 15:42:09.731,1689709329.731000000,0,89.355,-149.902,-56.152,0
2023/07/18 15:42:09.734,1689709329.734000000,0,105.469,-17.578,2.93,0
2023/07/18 15:42:09.738,1689709329.738000000,0,107.91,-98.633,0.977,0
2023/07/18 15:42:09.742,1689709329.742000000,0,96.191,-236.816,-61.035,0
2023/07/18 15:42:09.746,1689709329.746000000,0,83.984,-309.082,-55.176,0
2023/07/18 15:42:09.750,1689709329.750000000,0,87.402,-153.32,11.23,0
2023/07/18 15:42:09.754,1689709329.754000000,0,76.66,-209.473,-14.648,0
2023/07/18 15:42:09.758,1689709329.758000000,0,76.172,-312.012,-33.691,0
2023/07/18 15:42:09.762,1689709329.762000000,0,89.355,-127.93,-11.23,0
2023/07/18 15:42:09.766,1689709329.766000000,0,84.473,-21.973,-19.531,0
2023/07/18 15:42:09.770,1689709329.770000000,0,83.008,-9.277,-12.207,0
2023/07/18 15:42:09.774,1689709329.774000000,9.277,80.566,-14.16,-26.855,0
2023/07/18 15:42:09.777,1689709329.777000000,-41.504,78.125,-70.312,-38.086,0
2023/07/18 15:42:09.781,1689709329.781000000,12.207,74.707,-223.633,-3.906,0
2023/07/18 15:42:09.785,1689709329.785000000,69.824,70.801,-115.723,30.273,0
2023/07/18 15:42:09.789,1689709329.789000000,20.02,70.801,-38.086,-12.207,0
2023/07/18 15:42:09.793,1689709329.793000000,-53.711,64.453,-229.004,-66.406,0
2023/07/18 15:42:09.797,1689709329.797000000,-16.602,59.57,-344.238,-26.367,0
2023/07/18 15:42:09.801,1689709329.801000000,70.312,62.988,-301.27,26.367,0
2023/07/18 15:42:09.805,1689709329.805000000,45.41,65.918,-9.766,-13.184,0
2023/07/18 15:42:09.809,1689709329.809000000,-41.016,52.246,-135.254,-58.594,0
2023/07/18 15:42:09.813,1689709329.813000000,-57.617,46.875,-263.184,-17.578,0
2023/07/18 15:42:09.816,1689709329.816000000,36.621,62.988,-28.809,42.969,0
2023/07/18 15:42:09.820,1689709329.820000000,78.613,75.195,75.195,26.367,0
2023/07/18 15:42:09.824,1689709329.824000000,-21.973,65.43,-67.871,-46.875,0
2023/07/18 15:42:09.828,1689709329.828000000,-78.613,62.012,-206.055,-51.27,0
2023/07/18 15:42:09.832,1689709329.832000000,-7.324,66.406,-72.266,-8.789,0
2023/07/18 15:42:09.836,1689709329.836000000,50.293,65.918,-11.719,8.789,0
2023/07/18 15:42:09.840,1689709329.840000000,-16.602,61.523,-184.082,-32.227,0
2023/07/18 15:42:09.844,1689709329.844000000,-108.887,54.688,-330.078,-44.922,0
2023/07/18 15:42:09.848,1689709329.848000000,-49.316,64.453,-211.914,-0.488,0
2023/07/18 15:42:09.852,1689709329.852000000,61.035,80.078,-10.254,16.113,0
2023/07/18 15:42:09.856,1689709329.856000000,18.066,76.172,-106.445,0.977,0
2023/07/18 15:42:09.859,1689709329.859000000,-73.242,69.824,-307.129,-27.344,0
2023/07/18 15:42:09.863,1689709329.863000000,-56.152,78.613,-242.676,-21.973,0
2023/07/18 15:42:09.867,1689709329.867000000,50.781,84.961,-26.367,23.926,0
2023/07/18 15:42:09.871,1689709329.871000000,109.375,80.566,-108.398,71.777,0
2023/07/18 15:42:09.875,1689709329.875000000,13.184,65.918,-309.082,12.695,0
2023/07/18 15:42:09.879,1689709329.879000000,-81.055,53.223,-260.742,-53.711,0
2023/07/18 15:42:09.883,1689709329.883000000,5.371,65.918,-88.867,4.395,0
2023/07/18 15:42:09.887,1689709329.887000000,58.105,57.129,-201.172,50.293,0
2023/07/18 15:42:09.891,1689709329.891000000,-42.48,46.875,-429.199,33.691,0
2023/07/18 15:42:09.895,1689709329.895000000,-85.449,68.359,-284.668,32.715,0
2023/07/18 15:42:09.898,1689709329.898000000,2.93,65.918,-239.258,52.246,0
2023/07/18 15:42:09.902,1689709329.902000000,72.754,52.734,-212.402,68.359,0
2023/07/18 15:42:09.906,1689709329.906000000,5.371,55.664,-118.164,38.086,0
2023/07/18 15:42:09.910,1689709329.910000000,-84.961,58.105,-160.156,0.488,0
2023/07/18 15:42:09.914,1689709329.914000000,-14.648,48.34,-147.949,43.457,0
2023/07/18 15:42:09.918,1689709329.918000000,80.566,33.203,-81.055,92.773,0
2023/07/18 15:42:09.922,1689709329.922000000,25.391,21.973,-93.262,72.266,0
2023/07/18 15:42:09.926,1689709329.926000000,-74.219,15.625,-182.617,9.277,0
2023/07/18 15:42:09.930,1689709329.930000000,-49.805,15.625,-234.375,40.527,0
2023/07/18 15:42:09.934,1689709329.934000000,54.199,17.09,-221.191,96.191,0
2023/07/18 15:42:09.938,1689709329.938000000,55.176,23.438,-90.82,98.145,0
2023/07/18 15:42:09.941,1689709329.941000000,-24.414,35.156,-65.918,23.438,0
2023/07/18 15:42:09.945,1689709329.945000000,-53.711,23.926,-266.602,8.301,0
2023/07/18 15:42:09.949,1689709329.949000000,19.531,4.883,-274.902,89.844,0
2023/07/18 15:42:09.953,1689709329.953000000,78.125,12.207,-22.949,76.66,0
2023/07/18 15:42:09.957,1689709329.957000000,16.602,16.113,-20.508,28.809,0
2023/07/18 15:42:09.961,1689709329.961000000,-85.938,5.859,-263.184,4.883,0
2023/07/18 15:42:09.965,1689709329.965000000,-34.18,8.789,-211.914,30.273,0
2023/07/18 15:42:09.969,1689709329.969000000,80.078,24.902,3.906,68.359,0
2023/07/18 15:42:09.973,1689709329.973000000,19.531,16.113,-36.133,32.227,0
2023/07/18 15:42:09.977,1689709329.977000000,-78.125,-1.465,-291.016,-13.672,0
2023/07/18 15:42:09.981,1689709329.981000000,-33.691,3.418,-358.887,12.695,0
2023/07/18 15:42:09.984,1689709329.984000000,64.941,2.93,-215.332,52.246,0
2023/07/18 15:42:09.988,1689709329.988000000,32.227,-0.977,-153.32,32.715,0
2023/07/18 15:42:09.992,1689709329.992000000,-64.453,-10.254,-368.652,-18.066,0
2023/07/18 15:42:09.996,1689709329.996000000,-67.871,-11.719,-423.828,-9.766,0
2023/07/18 15:42:10.000,1689709330.000000000,12.207,15.137,-54.688,20.02,0
2023/07/18 15:42:10.004,1689709330.004000000,27.344,22.461,-51.27,14.16,0
2023/07/18 15:42:10.008,1689709330.008000000,-30.273,24.414,-254.395,-33.691,0
2023/07/18 15:42:10.012,1689709330.012000000,-69.824,31.25,-236.816,-59.57,0
2023/07/18 15:42:10.016,1689709330.016000000,-5.371,36.621,-73.73,3.418,0
2023/07/18 15:42:10.020,1689709330.020000000,32.227,34.668,-29.297,22.461,0
2023/07/18 15:42:10.024,1689709330.024000000,-36.621,26.367,-187.988,-24.414,0
2023/07/18 15:42:10.027,1689709330.027000000,-83.984,20.02,-333.496,-15.137,0
2023/07/18 15:42:10.031,1689709330.031000000,-18.066,24.902,-271.484,7.812,0
2023/07/18 15:42:10.035,1689709330.035000000,67.871,33.203,-52.734,38.086,0
2023/07/18 15:42:10.039,1689709330.039000000,27.344,15.137,-254.883,35.156,0
2023/07/18 15:42:10.043,1689709330.043000000,-83.496,16.113,-358.398,-35.645,0
2023/07/18 15:42:10.047,1689709330.047000000,-68.359,42.48,-147.949,-10.254,0
2023/07/18 15:42:10.051,1689709330.051000000,45.898,40.527,-104.004,41.504,0
2023/07/18 15:42:10.055,1689709330.055000000,0,29.297,-60.547,3.906,0
2023/07/18 15:42:10.059,1689709330.059000000,0,26.855,-169.434,-51.758,0
2023/07/18 15:42:10.063,1689709330.063000000,0,29.785,-283.691,-63.965,0
2023/07/18 15:42:10.066,1689709330.066000000,0,33.203,-205.078,-0.488,0
2023/07/18 15:42:10.070,1689709330.070000000,0,35.645,-183.594,21.973,0
2023/07/18 15:42:10.074,1689709330.074000000,0,39.062,-259.277,-37.598,0
2023/07/18 15:42:10.078,1689709330.078000000,0,44.434,-316.406,-49.316,0
2023/07/18 15:42:10.082,1689709330.082000000,0,46.387,-336.426,25.879,0
2023/07/18 15:42:10.086,1689709330.086000000,0,56.152,-332.52,84.473,0
2023/07/18 15:42:10.090,1689709330.090000000,0,72.754,-68.848,39.062,0
2023/07/18 15:42:10.094,1689709330.094000000,0,58.594,-164.551,-36.621,0
2023/07/18 15:42:10.098,1689709330.098000000,0,45.898,-243.652,-16.602,0
2023/07/18 15:42:10.102,1689709330.102000000,70.312,50.293,-21.484,39.551,0
2023/07/18 15:42:10.106,1689709330.106000000,44.922,55.176,19.043,28.809,0
2023/07/18 15:42:10.109,1689709330.109000000,-58.105,51.758,-130.859,-35.156,0
2023/07/18 15:42:10.113,1689709330.113000000,-75.195,37.598,-210.449,-24.902,0
2023/07/18 15:42:10.117,1689709330.117000000,21.484,30.273,-62.988,28.32,0
2023/07/18 15:42:10.121,1689709330.121000000,33.691,26.367,6.348,32.715,0
2023/07/18 15:42:10.125,1689709330.125000000,-65.43,18.555,-175.781,-33.691,0
2023/07/18 15:42:10.129,1689709330.129000000,-91.309,4.883,-381.348,-56.152,0
2023/07/18 15:42:10.133,1689709330.133000000,4.883,16.602,-182.617,21.973,0
2023/07/18 15:42:10.137,1689709330.137000000,47.852,35.156,78.125,49.805,0
2023/07/18 15:42:10.141,1689709330.141000000,-37.598,2.441,-121.094,-21.484,0
2023/07/18 15:42:10.145,1689709330.145000000,-108.887,-23.438,-274.414,-80.566,0
2023/07/18 15:42:10.148,1689709330.148000000,-24.414,-10.254,-110.84,-28.32,0
2023/07/18 15:42:10.152,1689709330.152000000,53.223,-2.93,76.66,32.715,0
2023/07/18 15:42:10.156,1689709330.156000000,-20.508,-11.23,-118.652,-9.277,0
2023/07/18 15:42:10.160,1689709330.160000000,-91.797,-0.977,-290.527,-51.27,0
2023/07/18 15:42:10.164,1689709330.164000000,-56.152,15.625,-134.277,-28.32,0
2023/07/18 15:42:10.168,1689709330.168000000,21.973,8.301,-47.852,-7.324,0
2023/07/18 15:42:10.172,1689709330.172000000,7.324,0,-215.82,-11.719,0
2023/07/18 15:42:10.176,1689709330.176000000,-80.078,-6.836,-426.27,-60.059,0
2023/07/18 15:42:10.180,1689709330.180000000,-83.008,-7.324,-149.902,-52.734,0
2023/07/18 15:42:10.184,1689709330.184000000,9.766,-3.418,70.312,11.23,0
2023/07/18 15:42:10.188,1689709330.188000000,9.766,-4.883,-51.27,-16.602,0
2023/07/18 15:42:10.191,1689709330.191000000,-65.43,-5.371,-100.098,-67.871,0
2023/07/18 15:42:10.195,1689709330.195000000,-90.82,0.977,-121.582,-63.965,0
2023/07/18 15:42:10.199,1689709330.199000000,-14.16,0.488,-117.188,-18.555,0
2023/07/18 15:42:10.203,1689709330.203000000,9.766,0.977,-89.355,28.809,0
2023/07/18 15:42:10.207,1689709330.207000000,-67.871,13.672,-172.852,-26.367,0
2023/07/18 15:42:10.211,1689709330.211000000,-119.629,20.996,-216.309,-91.309,0
2023/07/18 15:42:10.215,1689709330.215000000,-75.195,12.695,-214.355,-66.406,0
2023/07/18 15:42:10.219,1689709330.219000000,17.09,1.953,-327.148,-11.23,0
2023/07/18 15:42:10.223,1689709330.223000000,-24.902,10.254,-300.293,-18.066,0
2023/07/18 15:42:10.227,1689709330.227000000,-112.305,13.184,-233.398,-72.754,0
2023/07/18 15:42:10.230,1689709330.230000000,-89.844,0.977,-294.922,-35.156,0
2023/07/18 15:42:10.234,1689709330.234000000,-22.949,9.766,-92.285,3.906,0
2023/07/18 15:42:10.238,1689709330.238000000,-26.855,12.207,20.996,-8.789,0
2023/07/18 15:42:10.242,1689709330.242000000,-108.887,0,-142.578,-56.152,0
2023/07/18 15:42:10.246,1689709330.246000000,-120.117,-9.277,-302.734,-90.332,0
2023/07/18 15:42:10.250,1689709330.250000000,-25.879,-15.625,-173.34,-52.734,0
2023/07/18 15:42:10.254,1689709330.254000000,12.695,-13.184,22.461,-4.395,0
2023/07/18 15:42:10.258,1689709330.258000000,-59.57,-15.625,-108.398,-42.969,0
2023/07/18 15:42:10.262,1689709330.262000000,-107.422,-25.391,-420.41,-54.199,0
2023/07/18 15:42:10.266,1689709330.266000000,-25.391,-22.461,-393.066,10.742,0
2023/07/18 15:42:10.270,1689709330.270000000,42.48,-8.301,-116.211,4.395,0
2023/07/18 15:42:10.273,1689709330.273000000,-53.223,-20.508,-155.762,-53.223,0
2023/07/18 15:42:10.277,1689709330.277000000,-147.949,-38.574,-272.461,-78.125,0
2023/07/18 15:42:10.281,1689709330.281000000,-82.52,-28.32,-240.723,-17.09,0
2023/07/18 15:42:10.285,1689709330.285000000,5.371,-21.973,-189.453,7.324,0
2023/07/18 15:42:10.289,1689709330.289000000,-36.133,-20.02,-228.516,-33.691,0
2023/07/18 15:42:10.293,1689709330.293000000,-114.746,-19.531,-289.551,-70.312,0
2023/07/18 15:42:10.297,1689709330.297000000,-99.121,-19.531,-261.719,-52.246,0
2023/07/18 15:42:10.301,1689709330.301000000,-26.367,-13.672,-114.258,0.977,0
2023/07/18 15:42:10.305,1689709330.305000000,-43.457,-25.391,-36.133,15.137,0
2023/07/18 15:42:10.309,1689709330.309000000,-128.906,-33.203,-268.066,-31.25,0
2023/07/18 15:42:10.313,1689709330.313000000,-134.277,-20.02,-298.828,-59.57,0
2023/07/18 15:42:10.316,1689709330.316000000,-44.922,-4.883,-80.078,-36.621,0
2023/07/18 15:42:10.320,1689709330.320000000,-1.465,-7.324,-67.383,-5.371,0
2023/07/18 15:42:10.324,1689709330.324000000,-110.84,-17.578,-279.785,-18.555,0
2023/07/18 15:42:10.328,1689709330.328000000,-196.289,-6.348,-293.457,-46.875,0
2023/07/18 15:42:10.332,1689709330.332000000,-97.656,6.348,-113.281,-28.809,0
2023/07/18 15:42:10.336,1689709330.336000000,-14.648,-4.883,-121.094,8.301,0
2023/07/18 15:42:10.340,1689709330.340000000,-84.961,-3.906,-314.453,-31.25,0
2023/07/18 15:42:10.344,1689709330.344000000,-158.691,14.648,-278.32,-75.684,0
2023/07/18 15:42:10.348,1689709330.348000000,-105.469,28.32,-157.227,-41.504,0
2023/07/18 15:42:10.352,1689709330.352000000,-14.648,32.715,-187.012,13.184,0
2023/07/18 15:42:10.356,1689709330.356000000,-58.105,24.902,-322.266,2.441,0
2023/07/18 15:42:10.359,1689709330.359000000,-142.578,22.949,-288.574,-55.664,0
2023/07/18 15:42:10.363,1689709330.363000000,-136.23,24.902,-232.422,-54.688,0
2023/07/18 15:42:10.367,1689709330.367000000,-57.617,28.32,-297.363,-5.371,0
2023/07/18 15:42:10.371,1689709330.371000000,-30.273,40.527,-237.305,17.09,0
2023/07/18 15:42:10.375,1689709330.375000000,-102.539,45.41,-174.316,-49.316,0
2023/07/18 15:42:10.379,1689709330.379000000,-122.559,42.48,-218.262,-44.434,0
2023/07/18 15:42:10.383,1689709330.383000000,-54.199,37.109,-360.352,13.672,0
2023/07/18 15:42:10.387,1689709330.387000000,-15.625,43.945,-349.609,15.625,0
2023/07/18 15:42:10.391,1689709330.391000000,-103.516,57.617,-151.367,-51.27,0
2023/07/18 15:42:10.395,1689709330.395000000,-159.18,55.176,-310.547,-82.52,0
2023/07/18 15:42:10.398,1689709330.398000000,-63.965,52.734,-293.457,-32.715,0
2023/07/18 15:42:10.402,1689709330.402000000,-14.648,56.152,-215.82,-14.648,0
2023/07/18 15:42:10.406,1689709330.406000000,-86.426,57.129,-232.422,-39.062,0
2023/07/18 15:42:10.410,1689709330.410000000,-171.387,47.363,-241.699,-63.477,0
2023/07/18 15:42:10.414,1689709330.414000000,-105.957,30.762,-390.137,-14.648,0
2023/07/18 15:42:10.418,1689709330.418000000,-2.93,33.691,-204.102,9.766,0
2023/07/18 15:42:10.422,1689709330.422000000,-39.551,42.969,33.203,-32.715,0
2023/07/18 15:42:10.426,1689709330.426000000,-113.77,41.992,-206.055,-56.641,0
2023/07/18 15:42:10.430,1689709330.430000000,-125,37.598,-312.5,-62.012,0
2023/07/18 15:42:10.434,1689709330.434000000,-43.457,38.574,-85.449,-6.348,0
2023/07/18 15:42:10.438,1689709330.438000000,15.137,41.016,7.812,32.715,0
2023/07/18 15:42:10.441,1689709330.441000000,-58.105,24.414,-216.797,-32.227,0
2023/07/18 15:42:10.445,1689709330.445000000,-120.605,15.137,-351.074,-74.707,0
2023/07/18 15:42:10.449,1689709330.449000000,-44.922,20.02,-255.859,19.531,0
2023/07/18 15:42:10.453,1689709330.453000000,-13.672,22.949,-166.016,37.109,0
2023/07/18 15:42:10.457,1689709330.457000000,-79.102,9.766,-339.355,-45.898,0
2023/07/18 15:42:10.461,1689709330.461000000,-144.531,10.742,-442.871,-59.57,0
2023/07/18 15:42:10.465,1689709330.465000000,-90.82,37.109,-191.895,-25.879,0
2023/07/18 15:42:10.469,1689709330.469000000,18.555,41.016,-89.355,-9.277,0
2023/07/18 15:42:10.473,1689709330.473000000,-21.973,41.992,-154.297,-37.598,0
2023/07/18 15:42:10.477,1689709330.477000000,0,50.781,-245.117,-74.707,0
2023/07/18 15:42:10.481,1689709330.481000000,0,62.988,-199.219,-42.969,0
2023/07/18 15:42:10.484,1689709330.484000000,0,66.895,-134.766,-1.953,0
2023/07/18 15:42:10.488,1689709330.488000000,0,54.199,-190.918,-20.508,0
2023/07/18 15:42:10.492,1689709330.492000000,0,52.246,-285.156,-16.113,0
2023/07/18 15:42:10.496,1689709330.496000000,0,55.176,-325.684,-15.625,0
2023/07/18 15:42:10.500,1689709330.500000000,0,56.152,-208.984,9.766,0
2023/07/18 15:42:10.504,1689709330.504000000,0,48.34,-313.965,38.086,0
2023/07/18 15:42:10.508,1689709330.508000000,0,56.152,-379.395,-14.16,0
2023/07/18 15:42:10.512,1689709330.512000000,0,76.172,-208.984,-55.664,0
2023/07/18 15:42:10.516,1689709330.516000000,0,78.613,-230.469,-20.508,0
2023/07/18 15:42:10.520,1689709330.520000000,0,80.566,-166.992,1.953,0
2023/07/18 15:42:10.523,1689709330.523000000,-73.242,73.242,-160.645,-28.809,0
2023/07/18 15:42:10.527,1689709330.527000000,-157.227,75.195,-232.91,-51.27,0
2023/07/18 15:42:10.531,1689709330.531000000,-62.988,69.824,-295.41,-16.602,0
2023/07/18 15:42:10.535,1689709330.535000000,29.297,60.059,-255.859,28.32,0
2023/07/18 15:42:10.539,1689709330.539000000,-40.039,60.059,-226.074,12.207,0
2023/07/18 15:42:10.543,1689709330.543000000,-144.043,55.176,-333.008,-62.988,0
2023/07/18 15:42:10.547,1689709330.547000000,-118.652,44.922,-431.641,-53.711,0
2023/07/18 15:42:10.551,1689709330.551000000,-6.348,39.551,-404.297,34.18,0
2023/07/18 15:42:10.555,1689709330.555000000,-25.879,47.852,-157.715,10.254,0
2023/07/18 15:42:10.559,1689709330.559000000,-134.766,41.504,-249.512,-70.312,0
2023/07/18 15:42:10.563,1689709330.563000000,-134.277,38.086,-338.867,-21.973,0
2023/07/18 15:42:10.566,1689709330.566000000,-28.809,39.062,-202.148,31.738,0
2023/07/18 15:42:10.570,1689709330.570000000,-4.883,36.133,-56.152,-2.93,0
2023/07/18 15:42:10.574,1689709330.574000000,-103.027,33.691,-175.293,-35.156,0
2023/07/18 15:42:10.578,1689709330.578000000,-149.902,27.344,-369.141,-54.199,0
