timestamps,TP9,AF7,AF8,TP10,Right AUX
1691172024.038,74.707,-199.707,-91.797,65.430,0.000
1691172024.042,42.969,-399.414,-87.402,66.895,0.000
1691172024.046,62.988,10.742,-83.008,66.895,0.000
1691172024.050,89.355,348.633,-83.008,64.941,0.000
1691172024.054,55.176,-228.027,-82.031,65.430,0.000
1691172024.058,27.832,-555.176,-87.402,47.852,0.000
1691172024.062,57.617,-62.500,-91.309,52.734,0.000
1691172024.066,84.961,90.332,-80.078,88.379,0.000
1691172024.070,50.293,-1.953,-77.637,59.082,0.000
1691172024.073,23.438,-218.262,-86.914,30.762,0.000
1691172024.077,40.039,-410.156,-84.473,59.570,0.000
1691172024.081,51.270,333.008,-77.637,80.078,0.000
1691172024.085,44.922,529.785,-78.125,57.617,0.000
1691172024.089,35.156,-203.613,-73.242,41.992,0.000
1691172024.093,27.344,-521.973,-61.523,46.387,0.000
1691172024.097,43.457,167.480,-61.035,52.734,0.000
1691172024.101,55.176,408.691,-70.312,39.551,0.000
1691172024.105,22.949,-384.766,-64.941,25.879,0.000
1691172024.109,28.320,-912.109,-62.012,21.484,0.000
1691172024.112,38.574,-581.055,-65.918,48.340,0.000
1691172024.116,28.809,300.293,-62.988,58.594,0.000
1691172024.120,27.832,82.520,-55.664,31.738,0.000
1691172024.124,21.484,-639.160,-64.453,11.230,0.000
1691172024.128,0.000,-304.199,-69.336,18.066,0.000
1691172024.132,0.000,693.848,-60.059,62.500,0.000
1691172024.136,0.000,369.629,-62.988,45.410,0.000
1691172024.140,0.000,-594.727,-68.359,-21.973,0.000
1691172024.144,0.000,-466.309,-67.383,-20.996,0.000
1691172024.148,0.000,286.133,-55.176,34.180,0.000
1691172024.152,0.000,209.473,-53.711,28.809,0.000
1691172024.155,0.000,-783.203,-66.406,-4.395,0.000
1691172024.159,0.000,-810.547,-64.941,8.301,0.000
1691172024.163,0.000,340.332,-58.594,36.621,0.000
1691172024.167,0.000,684.570,-59.570,27.344,0.000
1691172024.171,0.000,-109.863,-56.152,-5.859,0.000
1691172024.175,-15.625,-398.926,-55.176,-18.066,0.000
1691172024.179,11.230,160.156,-52.734,-7.812,0.000
1691172024.183,20.996,617.676,-47.852,21.973,0.000
1691172024.187,-1.465,100.098,-50.293,15.625,0.000
1691172024.191,1.953,-442.383,-46.387,-11.230,0.000
1691172024.195,20.020,-326.660,-47.852,-9.277,0.000
1691172024.198,30.762,188.477,-53.711,35.156,0.000
1691172024.202,11.230,-197.754,-46.387,29.297,0.000
1691172024.206,-11.719,-455.078,-39.551,9.277,0.000
1691172024.210,-4.395,-441.895,-41.992,5.371,0.000
1691172024.214,15.137,205.566,-44.434,9.277,0.000
1691172024.218,0.488,617.676,-44.922,-16.602,0.000
1691172024.222,-9.277,45.898,-41.992,-8.301,0.000
1691172024.226,14.648,-258.301,-40.527,25.391,0.000
1691172024.230,42.969,152.344,-41.992,25.391,0.000
1691172024.234,33.691,792.480,-38.574,44.922,0.000
1691172024.237,-22.461,340.332,-37.598,-8.301,0.000
1691172024.241,-9.766,-466.309,-41.016,-41.992,0.000
1691172024.245,22.949,-479.492,-40.527,7.324,0.000
1691172024.249,-8.789,455.078,-28.320,24.902,0.000
1691172024.253,-22.949,621.094,-19.043,9.277,0.000
1691172024.257,6.836,-118.652,-24.414,-0.488,0.000
1691172024.261,4.883,-122.070,-33.203,-10.254,0.000
1691172024.265,5.859,823.242,-30.273,14.648,0.000
1691172024.269,1.465,738.281,-27.832,4.883,0.000
1691172024.273,-22.461,-221.191,-29.297,-21.973,0.000
1691172024.277,-18.066,-291.992,-30.273,-15.137,0.000
1691172024.280,8.301,630.859,-35.645,-3.418,0.000
1691172024.284,10.254,900.879,-35.156,3.418,0.000
1691172024.288,-7.812,-139.648,-32.227,-22.461,0.000
1691172024.292,-4.883,-777.344,-29.297,-29.785,0.000
1691172024.296,1.465,193.848,-33.691,-6.348,0.000
1691172024.300,8.789,953.125,-33.203,-17.578,0.000
1691172024.304,14.648,-86.426,-30.273,-30.273,0.000
1691172024.308,5.859,-723.633,-32.715,-12.695,0.000
1691172024.312,16.113,110.352,-27.832,-14.648,0.000
1691172024.316,40.527,840.820,-39.062,-27.832,0.000
1691172024.320,14.648,223.633,-48.828,-39.551,0.000
1691172024.323,6.348,-469.727,-34.180,-52.246,0.000
1691172024.327,15.137,-359.863,-30.762,-46.875,0.000
1691172024.331,-16.113,484.863,-29.297,-25.879,0.000
1691172024.335,-35.645,250.488,-34.668,-30.762,0.000
1691172024.339,-40.039,-545.898,-33.203,-48.340,0.000
1691172024.343,-41.992,-345.703,-30.762,-42.480,0.000
1691172024.347,-38.574,329.102,-33.203,-28.320,0.000
1691172024.351,-24.902,111.328,-33.203,-20.508,0.000
1691172024.355,-33.691,-309.570,-31.738,-30.762,0.000
1691172024.359,-58.594,-363.281,-32.715,-23.438,0.000
1691172024.363,-32.227,-25.391,-27.344,-3.418,0.000
1691172024.366,-38.086,501.465,-27.832,-5.859,0.000
1691172024.370,-67.383,77.637,-34.180,-41.992,0.000
1691172024.374,-50.293,-483.887,-35.645,-43.457,0.000
1691172024.378,-28.809,-370.605,-42.969,-6.348,0.000
1691172024.382,-26.367,172.363,-41.992,-8.301,0.000
1691172024.386,-28.320,-84.473,-34.180,-29.297,0.000
1691172024.390,-35.645,-583.496,-41.504,-36.621,0.000
1691172024.394,-33.203,-707.031,-43.457,-26.367,0.000
1691172024.398,-39.062,-317.383,-41.016,3.418,0.000
1691172024.402,-26.367,330.078,-40.039,-9.766,0.000
1691172024.406,-39.551,-181.152,-31.738,-36.133,0.000
1691172024.409,-54.688,-649.902,-24.414,-33.691,0.000
1691172024.413,-27.344,157.227,-21.484,-23.926,0.000
1691172024.417,-24.414,701.172,-27.344,-11.230,0.000
1691172024.421,-68.848,-75.684,-32.227,-28.809,0.000
1691172024.425,-60.059,-784.668,-37.598,-29.297,0.000
1691172024.429,-20.508,-385.254,-41.504,-23.438,0.000
1691172024.433,-20.020,444.336,-34.180,-36.621,0.000
1691172024.437,-40.039,23.438,-32.715,-60.547,0.000
1691172024.441,-33.691,-941.895,-34.668,-48.340,0.000
1691172024.445,-11.230,-459.961,-34.180,-13.672,0.000
1691172024.448,-35.156,685.059,-35.645,-17.090,0.000
1691172024.452,-58.105,332.520,-38.574,-41.016,0.000
1691172024.456,-48.828,-548.828,-38.574,-48.828,0.000
1691172024.460,-42.480,-416.504,-37.109,-26.855,0.000
1691172024.464,-25.879,414.551,-41.992,-1.953,0.000
1691172024.468,-28.320,403.320,-43.457,-30.273,0.000
1691172024.472,-31.250,-433.594,-38.086,-64.453,0.000
1691172024.476,-30.273,-782.715,-40.039,-52.734,0.000
1691172024.480,-44.434,-65.430,-38.574,-30.762,0.000
1691172024.484,-47.852,399.902,-41.504,-35.156,0.000
1691172024.488,-64.453,-615.234,-47.363,-50.781,0.000
1691172024.491,-65.918,-882.812,-42.969,-42.480,0.000
1691172024.495,-25.879,-291.016,-35.645,-19.043,0.000
1691172024.499,3.906,340.332,-33.691,-15.137,0.000
1691172024.503,-24.902,164.062,-35.645,-21.973,0.000
1691172024.507,-38.574,-342.285,-41.992,-28.809,0.000
1691172024.511,-15.625,-298.828,-41.504,-29.785,0.000
1691172024.515,-20.508,294.922,-38.086,-20.996,0.000
1691172024.519,-41.504,329.590,-38.574,-35.156,0.000
1691172024.523,-37.598,-482.910,-43.945,-44.922,0.000
1691172024.527,-29.785,-766.113,-42.969,-36.133,0.000
1691172024.531,-7.324,-313.477,-35.645,-3.418,0.000
1691172024.534,-4.395,197.754,-41.016,-7.324,0.000
1691172024.538,-39.062,-37.109,-42.969,-40.039,0.000
1691172024.542,-61.523,-499.023,-42.480,-58.105,0.000
1691172024.546,-25.391,-62.988,-42.480,-37.598,0.000
1691172024.550,-20.508,433.105,-44.922,-14.160,0.000
1691172024.554,-41.016,40.039,-39.062,-17.090,0.000
1691172024.558,-0.977,-475.098,-28.320,2.930,0.000
1691172024.562,19.531,-227.051,-39.062,-3.418,0.000
1691172024.566,-12.207,513.184,-48.340,-30.762,0.000
1691172024.570,-45.898,63.477,-53.711,-60.059,0.000
1691172024.574,-57.617,-807.617,-62.012,-74.707,0.000
1691172024.577,-31.250,-758.789,-68.848,-55.176,0.000
1691172024.581,-17.578,338.379,-68.359,-45.898,0.000
1691172024.585,-34.668,317.383,-63.477,-64.453,0.000
1691172024.589,-54.199,-520.020,-65.918,-63.477,0.000
1691172024.593,-36.133,-499.512,-76.660,-60.547,0.000
1691172024.597,-15.137,408.203,-78.125,-60.547,0.000
1691172024.601,-29.785,642.090,-77.637,-63.965,0.000
1691172024.605,-40.527,-383.789,-72.266,-68.848,0.000
1691172024.609,-47.363,-608.887,-60.547,-65.430,0.000
1691172024.613,-52.246,152.344,-56.641,-50.781,0.000
1691172024.616,-31.250,414.551,-59.570,-35.645,0.000
1691172024.620,-29.785,-551.270,-68.359,-32.715,0.000
1691172024.624,-19.043,-841.797,-59.570,-27.344,0.000
1691172024.628,9.277,-88.379,-59.082,-26.367,0.000
1691172024.632,-6.836,537.109,-62.988,-14.160,0.000
1691172024.636,-32.227,87.402,-52.246,-26.367,0.000
1691172024.640,-41.992,-542.480,-49.805,-45.410,0.000
1691172024.644,-50.293,-408.691,-50.293,-42.969,0.000
1691172024.648,-37.109,249.512,-53.223,-27.344,0.000
1691172024.652,-40.527,187.500,-53.223,-35.156,0.000
1691172024.656,-47.363,-480.957,-49.316,-40.527,0.000
1691172024.659,-14.160,-699.219,-58.105,-29.297,0.000
1691172024.663,6.348,-247.070,-57.129,-6.836,0.000
1691172024.667,-5.859,14.648,-44.922,-8.789,0.000
1691172024.671,-31.738,-239.746,-50.781,-24.902,0.000
1691172024.675,-40.039,-552.734,-50.293,-23.926,0.000
1691172024.679,-19.531,-416.992,-41.992,-19.531,0.000
1691172024.683,-9.766,289.551,-41.992,-13.184,0.000
1691172024.687,-20.996,102.051,-43.457,-32.227,0.000
1691172024.691,-26.855,-533.203,-35.156,-34.180,0.000
1691172024.695,-11.230,-672.852,-31.738,-22.949,0.000
1691172024.699,-14.160,133.789,-44.922,-25.391,0.000
1691172024.702,-36.133,306.641,-51.758,-39.551,0.000
1691172024.706,-52.246,-489.258,-46.387,-32.227,0.000
1691172024.710,-57.617,-855.957,-43.457,-20.020,0.000
1691172024.714,-30.762,-179.688,-53.223,-23.438,0.000
1691172024.718,-22.461,206.543,-55.664,-36.621,0.000
1691172024.722,-42.969,-419.434,-41.992,-40.527,0.000
1691172024.726,-41.992,-934.082,-38.086,-38.574,0.000
1691172024.730,-13.184,-95.215,-47.852,-45.898,0.000
1691172024.734,-21.484,642.578,-50.293,-33.691,0.000
1691172024.738,0.000,-143.555,-51.758,-21.973,0.000
1691172024.742,0.000,-744.629,-43.945,-32.715,0.000
1691172024.745,0.000,-140.137,-37.109,-37.598,0.000
1691172024.749,0.000,614.258,-39.551,-31.738,0.000
1691172024.753,0.000,49.316,-46.387,-52.246,0.000
1691172024.757,0.000,-845.215,-44.922,-73.730,0.000
1691172024.761,0.000,-568.359,-40.527,-74.219,0.000
1691172024.765,0.000,548.340,-47.852,-70.801,0.000
1691172024.769,0.000,183.105,-48.340,-55.664,0.000
1691172024.773,0.000,-938.477,-43.457,-61.523,0.000
1691172024.777,0.000,-604.980,-37.598,-76.660,0.000
1691172024.781,0.000,475.098,-35.645,-56.641,0.000
1691172024.785,-37.109,477.539,-33.691,-60.547,0.000
1691172024.788,-52.734,-247.070,-29.785,-76.172,0.000
1691172024.792,-64.453,-343.262,-32.227,-67.383,0.000
1691172024.796,-40.527,278.809,-31.250,-28.320,0.000
1691172024.800,-43.457,544.434,-37.109,-20.996,0.000
1691172024.804,-64.941,-232.910,-37.598,-53.223,0.000
1691172024.808,-64.941,-637.207,-31.738,-65.430,0.000
1691172024.812,-47.363,-61.523,-34.180,-50.781,0.000
1691172024.816,-19.043,159.668,-30.762,-22.461,0.000
1691172024.820,-17.090,-8.301,-28.809,-37.109,0.000
1691172024.824,-39.062,-219.727,-38.086,-56.152,0.000
1691172024.827,-66.895,-372.070,-41.504,-50.293,0.000
1691172024.831,-63.477,305.176,-32.227,-35.156,0.000
1691172024.835,-55.176,521.973,-34.180,-39.551,0.000
1691172024.839,-56.641,-177.734,-41.992,-51.270,0.000
1691172024.843,-45.898,-489.258,-32.715,-39.062,0.000
1691172024.847,-30.762,183.594,-25.391,-29.297,0.000
1691172024.851,-46.875,369.141,-31.250,-35.156,0.000
1691172024.855,-51.270,-333.984,-42.969,-53.223,0.000
1691172024.859,-62.012,-744.629,-41.992,-50.293,0.000
1691172024.863,-56.152,-497.559,-36.133,-17.090,0.000
1691172024.867,-25.879,351.562,-32.227,-20.996,0.000
1691172024.870,-47.363,164.551,-31.738,-35.645,0.000
1691172024.874,-59.082,-504.883,-32.227,-42.969,0.000
1691172024.878,-30.762,-119.141,-36.133,-48.340,0.000
1691172024.882,-30.762,715.820,-31.738,-28.809,0.000
1691172024.886,-58.594,254.883,-28.809,-37.109,0.000
1691172024.890,-72.754,-512.207,-46.875,-56.152,0.000
1691172024.894,-54.688,-231.934,-46.875,-41.016,0.000
1691172024.898,-56.152,519.531,-36.133,-13.184,0.000
1691172024.902,-69.824,457.031,-40.039,-41.992,0.000
1691172024.906,-54.688,-520.996,-45.898,-53.711,0.000
1691172024.910,-50.293,-474.609,-43.457,-39.551,0.000
1691172024.913,-54.688,695.801,-37.109,-44.434,0.000
1691172024.917,-45.898,886.230,-36.621,-45.898,0.000
1691172024.921,-48.340,118.164,-49.316,-38.086,0.000
1691172024.925,-49.805,-22.949,-51.758,-40.039,0.000
1691172024.929,-27.832,521.973,-42.969,-40.039,0.000
1691172024.933,-22.949,932.617,-42.480,-24.414,0.000
1691172024.937,-51.758,453.613,-46.387,-33.203,0.000
1691172024.941,-57.617,-240.234,-40.527,-51.270,0.000
1691172024.945,-64.453,-21.484,-41.504,-48.828,0.000
1691172024.949,-41.992,663.574,-45.898,-20.020,0.000
1691172024.952,-23.438,249.512,-47.363,-23.926,0.000
1691172024.956,-49.805,-76.660,-49.805,-54.199,0.000
1691172024.960,-55.176,-16.602,-43.945,-32.715,0.000
1691172024.964,-30.273,606.445,-40.527,-6.836,0.000
1691172024.968,-32.227,967.285,-42.969,-29.785,0.000
1691172024.972,-51.758,406.738,-38.574,-24.902,0.000
1691172024.976,-41.016,57.617,-43.457,-20.508,0.000
1691172024.980,9.277,476.074,-40.039,-7.324,0.000
1691172024.984,15.625,932.129,-34.180,-2.441,0.000
1691172024.988,-29.785,511.719,-45.898,-33.691,0.000
1691172024.992,-29.785,-201.172,-42.480,-25.879,0.000
1691172024.995,-2.441,-306.641,-31.738,10.742,0.000
1691172024.999,-0.977,558.105,-28.809,23.926,0.000
1691172025.003,-22.461,729.492,-30.273,-7.324,0.000
1691172025.007,-42.480,-5.859,-30.273,-32.227,0.000
1691172025.011,-35.156,-36.133,-35.645,-21.484,0.000
1691172025.015,-18.066,821.777,-41.016,2.930,0.000
1691172025.019,-28.809,880.859,-41.016,-12.207,0.000
1691172025.023,-36.133,29.785,-40.527,-29.297,0.000
1691172025.027,-31.738,-209.473,-42.969,-30.762,0.000
1691172025.031,-29.297,676.270,-47.363,-10.742,0.000
1691172025.034,-26.855,955.566,-48.340,-10.254,0.000
1691172025.038,-43.457,-135.742,-43.945,-35.156,0.000
1691172025.042,-42.969,-714.355,-36.621,-19.043,0.000
1691172025.046,-26.367,379.395,-36.621,-10.742,0.000
1691172025.050,-30.762,923.340,-41.992,-27.832,0.000
1691172025.054,-41.504,-31.738,-45.898,-43.457,0.000
1691172025.058,-36.133,-548.828,-48.340,-31.250,0.000
1691172025.062,-16.602,145.020,-44.434,-22.461,0.000
1691172025.066,-6.836,840.820,-42.480,-21.484,0.000
1691172025.070,-36.133,239.746,-44.434,-35.156,0.000
1691172025.074,-24.414,-354.004,-44.434,-54.688,0.000
1691172025.078,18.555,-75.684,-44.922,-52.734,0.000
1691172025.081,7.812,630.859,-43.945,-24.414,0.000
1691172025.085,-14.648,141.113,-46.387,-20.020,0.000
1691172025.089,-23.438,-592.285,-48.340,-34.180,0.000
1691172025.093,-10.254,-287.109,-47.363,-25.879,0.000
1691172025.097,24.414,347.656,-49.805,9.766,0.000
1691172025.101,8.789,78.613,-51.758,4.395,0.000
1691172025.105,-41.016,-434.082,-43.457,-32.227,0.000
1691172025.109,-46.387,-566.406,-34.180,-27.344,0.000
1691172025.113,-30.762,-47.852,-29.297,-6.348,0.000
1691172025.117,-20.996,555.664,-33.691,-1.465,0.000
1691172025.121,-36.133,132.812,-47.363,-17.578,0.000
1691172025.124,-52.734,-402.832,-43.945,-16.113,0.000
1691172025.128,-22.949,-227.539,-30.762,1.465,0.000
1691172025.132,-0.488,295.898,-28.809,1.953,0.000
1691172025.136,-10.254,27.832,-44.434,-13.672,0.000
1691172025.140,-33.691,-318.359,-41.504,-13.672,0.000
1691172025.144,-44.922,-462.402,-24.902,7.812,0.000
1691172025.148,-13.672,-118.652,-24.902,31.250,0.000
1691172025.152,-17.578,540.039,-34.180,4.883,0.000
1691172025.156,-38.574,25.391,-34.668,-13.184,0.000
1691172025.160,-31.738,-511.719,-28.809,-2.441,0.000
1691172025.164,-13.184,173.828,-29.785,1.953,0.000
1691172025.167,-19.531,809.570,-36.621,-3.418,0.000
1691172025.171,-40.527,182.129,-40.527,-24.902,0.000
1691172025.175,-44.922,-481.445,-43.457,-29.785,0.000
1691172025.179,-36.133,-89.844,-42.969,-5.859,0.000
1691172025.183,-22.461,645.020,-43.945,3.418,0.000
1691172025.187,-30.273,329.590,-52.246,-22.461,0.000
1691172025.191,-9.766,-712.891,-42.480,17.578,0.000
1691172025.195,5.859,-308.594,-23.438,20.020,0.000
1691172025.199,-46.387,912.109,-25.879,-38.574,0.000
1691172025.203,-62.988,628.418,-36.133,-56.641,0.000
1691172025.206,-52.734,-226.562,-26.367,-49.316,0.000
1691172025.210,-73.242,-108.398,-14.648,-53.711,0.000
1691172025.214,-62.988,715.332,-6.836,-50.293,0.000
1691172025.218,-69.824,617.188,-10.254,-58.105,0.000
1691172025.222,-107.910,-168.945,-18.066,-85.449,0.000
1691172025.226,-98.145,-457.520,-18.066,-80.078,0.000
1691172025.230,-68.359,178.711,-20.996,-61.523,0.000
1691172025.234,-51.270,676.270,-16.602,-44.922,0.000
1691172025.238,-55.664,-53.711,-19.043,-57.617,0.000
1691172025.242,-64.453,-492.676,-25.391,-55.176,0.000
1691172025.246,-53.223,203.613,-22.949,-20.996,0.000
1691172025.249,-52.734,676.270,-26.855,-13.672,0.000
1691172025.253,-67.871,86.426,-32.227,-47.852,0.000
1691172025.257,-60.547,-119.629,-29.785,-56.641,0.000
1691172025.261,-40.527,46.875,-27.344,-31.250,0.000
1691172025.265,-26.855,535.156,-27.344,-15.137,0.000
1691172025.269,-30.762,506.348,-30.273,-36.621,0.000
1691172025.273,-33.691,-294.434,-33.203,-55.664,0.000
1691172025.277,-44.922,-498.535,-39.062,-51.758,0.000
1691172025.281,-33.203,-37.598,-35.156,-22.949,0.000
1691172025.285,-36.621,404.297,-26.367,-20.020,0.000
1691172025.289,-56.152,180.176,-30.762,-46.387,0.000
1691172025.292,-56.641,-273.438,-31.250,-38.574,0.000
1691172025.296,-38.086,218.262,-23.438,-2.441,0.000
1691172025.300,-40.527,880.371,-28.320,-8.789,0.000
1691172025.304,-67.383,317.871,-38.574,-55.176,0.000
1691172025.308,-68.848,-393.555,-37.109,-56.152,0.000
1691172025.312,-37.598,-39.551,-31.738,-23.926,0.000
1691172025.316,-17.578,816.406,-28.809,-19.531,0.000
1691172025.320,-46.387,345.215,-32.715,-38.574,0.000
1691172025.324,-60.059,-556.641,-42.969,-34.668,0.000
1691172025.328,-47.363,-697.266,-46.387,-27.344,0.000
1691172025.331,-24.902,375.488,-39.551,-39.062,0.000
1691172025.335,-25.879,542.480,-34.668,-61.035,0.000
1691172025.339,-54.688,-312.012,-37.109,-61.523,0.000
1691172025.343,-66.406,-317.871,-34.180,-54.688,0.000
1691172025.347,-47.852,630.371,-26.855,-22.949,0.000
1691172025.351,-48.340,888.672,-32.715,-12.695,0.000
1691172025.355,-60.547,-79.590,-37.109,-54.688,0.000
1691172025.359,-60.547,-368.652,-29.297,-64.941,0.000
1691172025.363,-55.176,351.074,-34.180,-39.062,0.000
1691172025.367,-58.105,634.766,-42.969,-38.086,0.000
1691172025.371,-83.984,-368.164,-38.574,-49.805,0.000
1691172025.374,-77.148,-722.168,-40.039,-47.363,0.000
1691172025.378,-28.320,93.262,-35.645,-41.016,0.000
1691172025.382,-33.691,728.516,-27.832,-25.879,0.000
1691172025.386,-80.566,199.219,-34.668,-40.039,0.000
1691172025.390,-74.707,-306.641,-36.133,-59.570,0.000
1691172025.394,-68.848,-81.055,-30.273,-61.035,0.000
1691172025.398,-66.406,500.488,-37.598,-43.457,0.000
1691172025.402,-36.133,377.441,-34.668,-18.066,0.000
1691172025.406,-34.180,-195.801,-24.902,-25.879,0.000
1691172025.410,-62.012,-285.156,-32.227,-68.848,0.000
1691172025.413,-56.641,0.977,-44.434,-64.941,0.000
1691172025.417,-62.500,53.223,-46.875,-61.523,0.000
1691172025.421,-120.605,-156.250,-42.969,-112.305,0.000
1691172025.425,-126.953,-440.430,-41.504,-105.469,0.000
1691172025.429,-85.449,-296.387,-34.180,-79.102,0.000
1691172025.433,-91.309,368.652,-42.969,-93.262,0.000
1691172025.437,-107.910,99.121,-54.688,-105.469,0.000
1691172025.441,-106.445,-697.754,-37.598,-88.867,0.000
1691172025.445,-101.074,-703.125,-34.180,-86.426,0.000
1691172025.449,-62.988,230.469,-42.480,-78.613,0.000
1691172025.453,-39.062,202.637,-38.574,-84.473,0.000
1691172025.456,-61.523,-611.816,-40.039,-97.656,0.000
1691172025.460,-74.219,-958.008,-41.504,-76.172,0.000
1691172025.464,-57.129,-265.137,-33.691,-50.293,0.000
1691172025.468,-58.105,177.246,-40.039,-56.152,0.000
1691172025.472,-75.195,-589.844,-52.246,-59.570,0.000
1691172025.476,-62.012,-1000.000,-38.574,-32.227,0.000
1691172025.480,-40.527,-224.609,-34.180,-12.207,0.000
1691172025.484,-32.227,356.934,-40.039,-28.809,0.000
1691172025.488,-38.086,-400.879,-41.992,-65.918,0.000
1691172025.492,-44.922,-995.605,-42.969,-67.383,0.000
1691172025.496,-33.691,-473.145,-34.668,-32.715,0.000
