Timestamp,Left Pupil,Right Pupil
1691172063.061173,"(372, 167)","(431, 185)"
1691172063.185798,"(353, 171)","(414, 185)"
1691172063.312236,,
1691172063.435348,"(327, 179)","(387, 182)"
1691172063.56945,"(309, 187)","(368, 181)"
1691172063.684481,"(298, 194)","(356, 183)"
1691172063.811259,"(292, 202)","(349, 184)"
1691172063.942226,,
1691172064.029166,,
1691172064.121904,"(287, 203)","(343, 182)"
1691172064.216186,"(288, 203)","(344, 182)"
1691172064.305426,"(289, 204)","(346, 182)"
1691172064.400063,"(289, 204)","(347, 183)"
1691172064.5235,"(290, 204)","(348, 183)"
1691172064.654589,"(291, 204)","(349, 185)"
1691172064.752071,"(296, 204)","(354, 187)"
1691172064.843999,"(296, 204)","(354, 187)"
1691172064.972262,"(302, 207)","(363, 192)"
1691172065.09809,"(304, 208)","(366, 193)"
1691172065.234462,"(306, 208)","(368, 193)"
1691172065.363394,"(306, 207)","(367, 192)"
1691172065.502037,"(305, 206)","(366, 192)"
1691172065.641902,"(304, 206)","(365, 192)"
1691172065.774461,"(303, 206)","(364, 191)"
1691172065.885941,"(303, 205)","(364, 191)"
1691172065.996038,"(303, 205)","(364, 191)"
1691172066.073902,"(303, 205)","(364, 191)"
1691172066.184729,"(303, 205)","(364, 190)"
1691172066.270979,"(305, 205)","(365, 191)"
1691172066.360163,"(306, 204)","(367, 191)"
1691172066.458318,"(306, 204)","(367, 191)"
1691172066.552511,"(306, 204)","(368, 191)"
1691172066.677307,"(308, 203)","(370, 191)"
1691172066.795007,"(310, 203)","(372, 192)"
1691172066.922769,"(310, 203)","(372, 192)"
1691172067.040898,"(310, 203)","(373, 192)"
1691172067.18503,"(311, 203)","(373, 192)"
1691172067.315281,"(310, 203)","(372, 192)"
1691172067.447205,"(308, 203)","(371, 193)"
1691172067.589072,"(308, 203)","(370, 194)"
1691172067.730012,"(307, 204)","(370, 194)"
1691172067.871557,"(307, 203)","(369, 194)"
1691172068.017147,"(307, 203)","(370, 194)"
1691172068.154015,"(307, 203)","(370, 194)"
1691172068.292128,"(307, 203)","(370, 193)"
1691172068.427661,"(307, 203)","(370, 193)"
1691172068.568651,"(308, 203)","(371, 193)"
1691172068.695443,"(308, 203)","(371, 193)"
1691172068.828858,"(309, 202)","(372, 193)"
1691172068.95805,"(309, 202)","(371, 193)"
1691172069.073913,"(309, 202)","(371, 193)"
1691172069.196891,"(308, 202)","(371, 193)"
1691172069.331396,"(309, 202)","(371, 193)"
1691172069.445173,"(310, 202)","(373, 193)"
1691172069.583509,"(310, 202)","(373, 194)"
1691172069.71554,"(311, 202)","(373, 193)"
1691172069.807884,"(311, 202)","(374, 193)"
1691172069.932584,"(311, 202)","(374, 193)"
1691172070.058562,,
1691172070.184902,,
1691172070.310771,"(311, 202)","(374, 193)"
1691172070.430893,"(312, 202)","(375, 194)"
1691172070.553253,"(312, 202)","(375, 194)"
1691172070.678602,"(312, 203)","(375, 194)"
1691172070.805394,"(313, 203)","(376, 194)"
1691172070.925095,"(313, 203)","(376, 194)"
1691172071.049513,"(313, 203)","(376, 194)"
1691172071.163318,"(312, 202)","(375, 193)"
1691172071.29449,"(312, 202)","(375, 193)"
1691172071.412201,"(312, 202)","(375, 193)"
1691172071.542587,"(311, 202)","(374, 193)"
1691172071.658177,"(312, 201)","(374, 193)"
1691172071.788841,"(312, 202)","(374, 193)"
1691172071.897412,"(312, 202)","(374, 193)"
1691172072.024809,"(312, 202)","(374, 194)"
1691172072.1504,"(312, 202)","(374, 194)"
1691172072.274302,"(312, 202)","(375, 194)"
1691172072.393016,"(310, 203)","(372, 194)"
1691172072.511565,"(309, 203)","(372, 194)"
1691172072.628277,"(312, 202)","(374, 194)"
1691172072.759049,"(312, 202)","(374, 194)"
1691172072.882186,"(311, 202)","(374, 194)"
1691172073.00341,"(311, 202)","(374, 194)"
1691172073.130864,"(311, 202)","(374, 194)"
1691172073.251715,"(312, 202)","(374, 194)"
1691172073.384063,"(311, 202)","(374, 194)"
1691172073.4969,"(312, 202)","(375, 194)"
1691172073.613246,"(311, 202)","(375, 194)"
1691172073.739989,"(312, 202)","(375, 194)"
1691172073.865452,"(312, 202)","(375, 194)"
1691172073.984246,"(312, 202)","(375, 194)"
1691172074.118176,"(312, 202)","(375, 194)"
1691172074.237292,"(312, 202)","(375, 194)"
1691172074.360383,"(312, 202)","(375, 194)"
1691172074.477553,"(312, 202)","(375, 194)"
1691172074.585683,"(312, 202)","(375, 194)"
1691172074.700442,"(312, 202)","(375, 194)"
1691172074.832234,"(312, 202)","(375, 194)"
1691172074.947495,"(312, 202)","(375, 194)"
1691172075.07061,"(312, 202)","(375, 194)"
1691172075.209886,"(312, 201)","(375, 193)"
1691172075.335018,"(312, 201)","(375, 193)"
1691172075.45088,"(312, 202)","(375, 194)"
1691172075.575758,"(312, 202)","(376, 195)"
1691172075.702784,"(312, 202)","(376, 195)"
1691172075.838533,"(313, 202)","(376, 195)"
1691172075.950947,"(313, 202)","(376, 195)"
1691172076.087218,"(313, 202)","(377, 195)"
1691172076.206954,"(313, 202)","(376, 195)"
1691172076.326861,,
1691172076.449551,"(313, 204)","(376, 195)"
1691172076.583596,"(313, 202)","(376, 195)"
1691172076.698854,"(313, 202)","(376, 194)"
1691172076.826202,"(313, 202)","(376, 194)"
1691172076.945123,"(313, 202)","(376, 194)"
1691172077.05876,"(313, 202)","(376, 194)"
1691172077.181537,"(313, 203)","(376, 195)"
1691172077.31063,"(313, 203)","(376, 195)"
1691172077.427612,"(313, 203)","(376, 195)"
1691172077.547873,"(313, 203)","(376, 195)"
1691172077.674422,"(313, 202)","(376, 194)"
1691172077.769924,"(312, 203)","(374, 195)"
1691172077.91161,"(312, 203)","(374, 195)"
1691172078.047758,"(310, 204)","(372, 196)"
1691172078.162856,"(310, 204)","(372, 196)"
1691172078.289301,"(310, 206)","(373, 197)"
1691172078.410499,"(309, 205)","(373, 197)"
1691172078.549856,"(310, 206)","(373, 197)"
1691172078.658015,"(310, 205)","(373, 197)"
1691172078.77587,"(311, 205)","(374, 197)"
1691172078.901021,"(311, 205)","(374, 197)"
1691172079.02821,"(311, 205)","(374, 197)"
1691172079.151023,"(311, 205)","(374, 197)"
1691172079.271347,"(311, 205)","(374, 197)"
1691172079.398999,"(311, 205)","(374, 197)"
1691172079.519155,,
1691172079.642034,,
1691172079.760153,"(311, 205)","(375, 197)"
1691172079.881302,"(311, 204)","(375, 196)"
1691172080.01783,"(311, 204)","(374, 196)"
1691172080.137237,"(311, 204)","(374, 196)"
1691172080.262206,"(308, 204)","(371, 196)"
1691172080.384322,"(308, 205)","(371, 197)"
1691172080.505279,"(308, 204)","(371, 196)"
1691172080.640365,"(308, 205)","(371, 196)"
1691172080.761958,"(311, 205)","(374, 196)"
1691172080.88693,"(311, 205)","(375, 196)"
1691172081.006169,"(312, 204)","(375, 196)"
1691172081.12965,"(312, 204)","(375, 196)"
1691172081.263203,"(311, 204)","(375, 196)"
1691172081.371942,"(311, 204)","(375, 196)"
1691172081.491248,"(311, 204)","(375, 196)"
1691172081.611156,"(312, 204)","(375, 196)"
1691172081.737332,"(310, 204)","(374, 196)"
1691172081.864375,"(311, 203)","(374, 195)"
1691172081.980262,"(312, 203)","(375, 195)"
1691172082.105206,"(312, 203)","(375, 195)"
1691172082.223716,"(312, 203)","(375, 195)"
1691172082.353578,"(312, 203)","(375, 195)"
1691172082.472865,"(313, 203)","(376, 194)"
1691172082.598152,"(312, 203)","(376, 194)"
1691172082.728257,"(312, 202)","(375, 194)"
1691172082.853578,"(312, 202)","(375, 194)"
1691172082.961595,"(312, 202)","(376, 194)"
1691172083.087316,"(313, 202)","(376, 194)"
1691172083.207435,"(313, 202)","(376, 194)"
1691172083.338866,"(312, 202)","(376, 194)"
1691172083.457159,"(310, 203)","(373, 194)"
1691172083.578236,"(310, 203)","(373, 194)"
1691172083.710397,"(312, 202)","(375, 194)"
1691172083.834203,"(313, 202)","(376, 194)"
1691172083.960397,"(312, 202)","(375, 194)"
1691172084.081002,"(312, 202)","(375, 194)"
1691172084.215715,"(312, 202)","(375, 194)"
1691172084.348044,"(312, 202)","(375, 194)"
1691172084.479577,"(312, 202)","(375, 194)"
1691172084.599347,,
1691172084.719471,,
1691172084.84688,"(312, 202)","(375, 193)"
1691172084.966861,"(312, 201)","(375, 193)"
1691172085.084877,"(313, 201)","(375, 193)"
1691172085.210095,"(313, 201)","(376, 193)"
1691172085.329365,"(313, 201)","(376, 193)"
1691172085.441236,"(312, 202)","(375, 194)"
1691172085.574307,"(312, 201)","(375, 193)"
1691172085.694944,"(312, 201)","(375, 193)"
1691172085.822596,"(312, 201)","(375, 193)"
1691172085.945331,"(312, 201)","(375, 193)"
1691172086.067134,"(313, 201)","(376, 193)"
1691172086.19621,"(312, 202)","(375, 194)"
1691172086.319257,"(312, 202)","(375, 194)"
1691172086.439196,"(312, 202)","(375, 193)"
1691172086.562276,"(312, 202)","(375, 193)"
1691172086.685833,"(312, 202)","(375, 193)"
1691172086.805675,"(312, 201)","(375, 193)"
1691172086.927287,"(312, 202)","(375, 193)"
1691172087.042086,"(313, 201)","(376, 193)"
1691172087.170608,"(313, 201)","(376, 193)"
1691172087.288894,"(313, 201)","(376, 193)"
1691172087.40569,"(313, 201)","(376, 193)"
1691172087.533746,"(312, 201)","(376, 193)"
1691172087.653829,"(313, 201)","(376, 193)"
1691172087.779546,"(313, 201)","(376, 193)"
1691172087.914738,"(313, 201)","(376, 193)"
1691172088.043448,"(313, 201)","(376, 193)"
1691172088.175233,"(313, 201)","(376, 193)"
1691172088.299941,"(313, 201)","(376, 193)"
1691172088.428903,"(313, 201)","(376, 193)"
1691172088.554006,"(313, 201)","(376, 193)"
1691172088.685478,"(313, 201)","(376, 193)"
1691172088.826883,"(314, 201)","(376, 193)"
1691172088.966144,"(314, 201)","(377, 193)"
1691172089.104213,"(314, 201)","(377, 193)"
1691172089.237131,"(313, 201)","(376, 193)"
1691172089.371499,"(313, 201)","(376, 193)"
1691172089.505399,"(313, 201)","(376, 192)"
1691172089.632391,"(313, 201)","(376, 193)"
1691172089.774415,"(313, 201)","(376, 193)"
1691172089.912535,"(313, 201)","(376, 193)"
1691172090.047285,"(314, 201)","(377, 193)"
1691172090.17564,"(313, 201)","(376, 193)"
1691172090.314116,"(313, 201)","(376, 193)"
1691172090.461748,"(313, 201)","(376, 193)"
1691172090.598142,"(313, 201)","(376, 193)"
1691172090.7349,"(313, 201)","(376, 193)"
1691172090.865249,"(313, 201)","(376, 193)"
1691172090.99808,"(313, 201)","(376, 193)"
1691172091.129656,"(313, 201)","(376, 193)"
1691172091.250268,"(313, 201)","(376, 193)"
1691172091.378918,"(313, 201)","(376, 192)"
1691172091.508456,"(313, 201)","(376, 192)"
1691172091.631772,"(313, 200)","(376, 192)"
1691172091.740317,"(313, 201)","(376, 192)"
1691172091.857185,"(313, 200)","(376, 192)"
1691172091.980677,"(313, 201)","(376, 192)"
1691172092.119283,"(313, 201)","(376, 192)"
1691172092.246159,"(313, 201)","(376, 193)"
1691172092.382753,"(313, 201)","(376, 193)"
1691172092.516877,"(313, 201)","(376, 193)"
1691172092.62983,"(313, 201)","(376, 193)"
1691172092.757945,"(313, 201)","(376, 193)"
1691172092.884229,"(312, 201)","(376, 193)"
1691172093.009561,"(312, 201)","(376, 193)"
1691172093.133318,"(313, 201)","(375, 193)"
1691172093.254579,"(312, 201)","(375, 193)"
1691172093.380595,"(312, 201)","(375, 192)"
1691172093.497103,"(313, 201)","(376, 193)"
1691172093.617603,"(313, 201)","(375, 193)"
1691172093.740631,"(313, 201)","(376, 193)"
1691172093.862546,"(313, 201)","(376, 193)"
1691172093.994295,,
1691172094.113238,,
1691172094.234286,"(313, 202)","(376, 193)"
1691172094.36228,"(313, 201)","(376, 192)"
1691172094.490643,"(312, 200)","(375, 192)"
1691172094.610889,"(312, 200)","(375, 192)"
1691172094.739135,"(313, 200)","(375, 192)"
1691172094.860587,"(313, 200)","(375, 192)"
1691172094.985438,"(313, 201)","(376, 192)"
1691172095.107004,"(313, 201)","(376, 192)"
1691172095.234361,"(313, 201)","(375, 192)"
1691172095.366068,"(313, 200)","(375, 192)"
1691172095.485294,"(313, 201)","(376, 192)"
1691172095.613418,"(313, 201)","(376, 192)"
1691172095.739252,"(313, 201)","(376, 192)"
1691172095.857187,"(313, 200)","(375, 192)"
1691172095.979325,"(313, 200)","(376, 192)"
1691172096.104916,"(313, 200)","(375, 192)"
1691172096.229931,"(313, 200)","(375, 192)"
1691172096.35719,"(313, 200)","(375, 192)"
1691172096.485984,"(312, 200)","(375, 192)"
1691172096.61023,"(312, 200)","(375, 192)"
1691172096.741501,"(312, 200)","(375, 192)"
1691172096.866233,"(313, 201)","(375, 192)"
1691172096.982909,"(312, 201)","(375, 192)"
1691172097.108581,"(313, 201)","(375, 192)"
1691172097.23813,"(312, 201)","(375, 192)"
1691172097.355402,"(312, 201)","(375, 192)"
1691172097.484467,"(312, 201)","(375, 192)"
1691172097.604056,"(312, 201)","(375, 192)"
1691172097.725622,"(312, 201)","(375, 192)"
1691172097.855772,"(313, 201)","(376, 192)"
1691172097.974853,"(313, 200)","(375, 192)"
1691172098.11181,"(312, 200)","(376, 192)"
1691172098.225764,"(312, 200)","(375, 192)"
1691172098.348615,"(312, 200)","(376, 192)"
1691172098.468387,"(312, 200)","(376, 192)"
1691172098.587174,"(312, 200)","(375, 192)"
1691172098.717192,"(312, 200)","(376, 192)"
1691172098.845692,"(312, 200)","(375, 192)"
1691172098.971023,"(311, 200)","(375, 192)"
1691172099.084009,"(311, 201)","(375, 192)"
1691172099.215867,"(312, 200)","(375, 192)"
1691172099.329707,"(311, 200)","(375, 192)"
1691172099.459125,"(311, 200)","(375, 192)"
1691172099.580475,"(312, 200)","(375, 192)"
1691172099.703147,"(312, 200)","(375, 192)"
1691172099.838115,"(312, 200)","(375, 192)"
1691172099.955335,"(312, 200)","(375, 192)"
1691172100.078621,"(312, 200)","(375, 192)"
1691172100.192637,"(312, 200)","(375, 192)"
1691172100.315849,"(312, 200)","(375, 192)"
1691172100.444581,"(312, 200)","(375, 192)"
1691172100.569381,"(312, 200)","(375, 191)"
1691172100.693443,"(311, 199)","(375, 191)"
1691172100.815373,"(311, 199)","(375, 191)"
1691172100.940483,"(312, 199)","(375, 191)"
1691172101.069916,"(312, 199)","(376, 191)"
1691172101.192772,"(312, 199)","(376, 191)"
1691172101.31852,"(312, 199)","(375, 191)"
1691172101.446082,"(311, 199)","(375, 191)"
1691172101.562986,"(312, 199)","(375, 191)"
1691172101.689495,"(312, 198)","(375, 190)"
1691172101.817101,"(312, 199)","(375, 191)"
1691172101.943478,"(312, 199)","(375, 191)"
1691172102.065287,"(311, 199)","(375, 191)"
1691172102.195903,"(312, 199)","(375, 191)"
1691172102.315405,"(312, 199)","(375, 191)"
1691172102.427928,,
1691172102.556194,,
1691172102.677136,"(312, 199)","(375, 191)"
1691172102.784679,"(312, 199)","(375, 191)"
1691172102.895031,"(312, 199)","(375, 190)"
1691172103.008138,"(312, 198)","(376, 190)"
1691172103.120674,"(314, 198)","(376, 190)"
1691172103.239859,"(313, 199)","(376, 190)"
1691172103.364802,"(313, 198)","(376, 191)"
1691172103.487976,"(311, 199)","(374, 191)"
1691172103.609075,"(311, 199)","(374, 191)"
1691172103.72979,"(311, 199)","(374, 190)"
1691172103.843546,"(311, 199)","(374, 190)"
1691172103.968033,"(311, 199)","(374, 190)"
1691172104.095301,"(311, 199)","(375, 191)"
1691172104.217054,"(311, 199)","(374, 190)"
1691172104.340166,"(312, 198)","(375, 190)"
1691172104.467231,"(314, 198)","(377, 190)"
1691172104.586302,"(314, 198)","(377, 190)"
1691172104.703424,"(311, 198)","(374, 190)"
1691172104.829966,"(311, 199)","(374, 190)"
1691172104.950166,"(311, 199)","(374, 190)"
1691172105.072441,"(311, 198)","(374, 190)"
1691172105.190899,"(312, 199)","(375, 190)"
1691172105.328163,"(312, 199)","(375, 190)"
1691172105.46116,"(312, 198)","(375, 190)"
1691172105.580892,"(312, 199)","(375, 190)"
1691172105.698551,"(312, 199)","(375, 190)"
1691172105.817463,"(312, 198)","(375, 190)"
1691172105.941661,"(312, 199)","(374, 191)"
1691172106.072162,"(312, 199)","(375, 191)"
1691172106.193122,"(312, 199)","(375, 190)"
1691172106.32213,"(312, 199)","(375, 191)"
1691172106.450012,"(313, 199)","(376, 191)"
1691172106.577284,"(312, 199)","(375, 191)"
1691172106.702116,"(311, 199)","(374, 191)"
1691172106.840205,"(311, 199)","(375, 191)"
1691172106.97717,"(311, 199)","(375, 191)"
1691172107.118416,"(313, 198)","(376, 190)"
1691172107.246861,"(313, 198)","(376, 190)"
1691172107.380207,"(313, 198)","(376, 190)"
1691172107.509566,"(313, 198)","(376, 190)"
1691172107.642877,"(313, 197)","(375, 189)"
1691172107.763071,"(313, 197)","(375, 189)"
1691172107.886035,"(313, 197)","(376, 189)"
1691172107.98534,,
1691172108.126861,,
1691172108.267233,"(311, 198)","(373, 191)"
1691172108.402758,"(312, 198)","(373, 190)"
1691172108.494547,,
1691172108.588026,,
1691172108.715095,"(313, 199)","(376, 190)"
1691172108.840244,"(314, 198)","(377, 190)"
1691172108.967946,"(314, 198)","(377, 190)"
1691172109.100071,"(314, 198)","(377, 190)"
1691172109.237077,"(314, 198)","(376, 191)"
1691172109.361476,"(313, 198)","(376, 191)"
1691172109.487944,"(317, 197)","(379, 190)"
1691172109.619159,"(317, 197)","(380, 190)"
1691172109.747207,"(316, 197)","(380, 190)"
1691172109.879848,"(315, 198)","(378, 191)"
1691172110.005397,"(313, 198)","(377, 191)"
1691172110.118894,"(313, 198)","(376, 191)"
1691172110.244385,"(314, 198)","(377, 191)"
1691172110.384142,"(313, 198)","(377, 190)"
1691172110.514217,"(313, 198)","(376, 190)"
1691172110.638856,"(315, 198)","(377, 190)"
1691172110.764265,"(314, 198)","(377, 191)"
1691172110.891425,"(315, 198)","(378, 190)"
1691172111.017742,"(316, 197)","(378, 190)"
1691172111.144409,"(313, 198)","(376, 191)"
1691172111.26283,"(313, 198)","(377, 191)"
1691172111.386957,"(314, 198)","(377, 191)"
1691172111.507777,"(314, 198)","(377, 191)"
1691172111.635378,"(314, 198)","(378, 191)"
1691172111.756306,"(315, 198)","(378, 191)"
1691172111.884667,"(315, 198)","(378, 191)"
1691172112.003137,"(314, 199)","(377, 191)"
1691172112.131073,"(314, 199)","(378, 191)"
1691172112.255046,"(315, 197)","(378, 190)"
1691172112.377682,"(315, 198)","(378, 190)"
1691172112.507941,"(315, 197)","(377, 190)"
1691172112.629519,"(314, 198)","(377, 191)"
1691172112.759167,"(314, 198)","(377, 190)"
1691172112.884557,"(314, 197)","(377, 190)"
1691172113.008966,"(315, 197)","(378, 190)"
1691172113.134112,"(314, 198)","(377, 191)"
1691172113.250455,"(314, 198)","(377, 190)"
1691172113.379895,"(314, 198)","(378, 190)"
1691172113.497171,"(314, 198)","(377, 190)"
1691172113.619238,"(314, 197)","(378, 190)"
1691172113.735742,"(315, 198)","(378, 191)"
1691172113.864235,"(315, 198)","(378, 191)"
1691172113.981507,"(315, 197)","(378, 191)"
1691172114.096975,,
1691172114.225125,"(315, 197)","(378, 191)"
1691172114.347487,"(315, 196)","(378, 190)"
1691172114.474012,"(316, 196)","(379, 190)"
1691172114.597285,"(316, 196)","(379, 189)"
1691172114.729438,"(316, 195)","(377, 189)"
1691172114.848597,,
1691172114.977025,,
1691172115.107169,,
1691172115.244877,,
1691172115.390221,"(316, 195)","(379, 192)"
1691172115.518968,"(316, 196)","(377, 188)"
1691172115.651622,"(316, 196)","(378, 191)"
1691172115.77355,"(316, 196)","(378, 191)"
1691172115.90736,,
1691172116.042113,"(318, 196)","(381, 193)"
1691172116.184611,,
1691172116.316843,,
1691172116.449465,,
1691172116.555138,,
1691172116.681317,,
1691172116.787541,,
1691172116.903128,,
1691172117.039991,,
1691172117.173363,,
1691172117.293428,"(317, 195)","(379, 189)"
1691172117.411472,,
1691172117.530877,,
1691172117.655619,,
1691172117.779184,"(318, 195)","(381, 189)"
1691172117.912966,"(317, 195)","(380, 188)"
1691172118.031523,"(317, 195)","(380, 189)"
1691172118.158997,"(317, 195)","(379, 190)"
1691172118.291684,,
1691172118.42306,,
1691172118.56512,,
1691172118.696985,,
1691172118.823213,,
1691172118.960121,,
1691172119.089003,,
1691172119.22988,,
1691172119.365701,,
1691172119.508191,,
1691172119.64629,,
1691172119.765617,,
1691172119.890042,,
1691172120.015588,,
1691172120.138899,,
1691172120.264452,"(317, 193)","(379, 189)"
1691172120.387065,"(318, 193)","(380, 189)"
1691172120.505808,,
1691172120.632314,,
1691172120.755325,,
1691172120.888222,,
1691172121.024065,,
1691172121.149272,,
1691172121.269628,,
1691172121.393352,,
1691172121.521737,,
1691172121.647219,,
1691172121.769456,,
1691172121.892065,,
1691172122.02008,,
1691172122.1529,,
1691172122.289775,,
1691172122.445393,,
1691172122.587972,,
1691172122.733092,,
1691172122.87534,,
1691172123.012008,,
1691172123.163071,,
1691172123.302938,"(318, 194)","(381, 189)"
1691172123.444888,"(319, 194)","(383, 189)"
1691172123.591088,"(319, 195)","(383, 189)"
1691172123.733309,"(320, 195)","(384, 190)"
1691172123.873563,"(320, 195)","(383, 190)"
1691172124.005948,"(319, 195)","(382, 190)"
1691172124.142891,"(319, 195)","(383, 190)"
1691172124.286908,"(319, 195)","(383, 190)"
1691172124.425215,"(320, 195)","(383, 190)"
1691172124.556265,"(319, 195)","(383, 190)"
1691172124.684082,"(321, 194)","(384, 190)"
1691172124.831423,"(320, 195)","(384, 190)"
1691172124.971285,"(321, 195)","(384, 190)"
1691172125.116995,"(322, 195)","(385, 190)"
1691172125.252242,"(322, 194)","(385, 190)"
1691172125.400167,"(322, 194)","(385, 190)"
1691172125.550093,"(322, 194)","(386, 189)"
1691172125.681256,"(322, 194)","(386, 189)"
1691172125.825791,"(323, 194)","(386, 190)"
1691172125.958676,"(323, 194)","(386, 189)"
1691172126.078958,"(322, 194)","(385, 190)"
1691172126.207298,"(325, 194)","(387, 190)"
1691172126.341389,"(326, 194)","(389, 190)"
1691172126.481326,"(323, 194)","(387, 190)"
1691172126.614409,"(323, 195)","(387, 191)"
1691172126.734743,"(324, 195)","(388, 191)"
1691172126.85632,"(324, 195)","(388, 191)"
1691172126.981258,"(325, 195)","(389, 191)"
1691172127.122004,"(327, 195)","(391, 192)"
1691172127.254911,"(328, 196)","(393, 193)"
1691172127.391665,"(330, 196)","(394, 194)"
1691172127.521881,"(330, 197)","(395, 194)"
1691172127.639209,"(331, 197)","(396, 195)"
1691172127.771434,"(331, 197)","(396, 195)"
1691172127.893423,"(331, 197)","(396, 195)"
1691172128.021489,"(332, 197)","(396, 195)"
1691172128.136336,"(331, 197)","(396, 195)"
1691172128.271317,"(332, 197)","(396, 195)"
1691172128.396969,"(332, 197)","(396, 195)"
1691172128.535258,"(331, 197)","(396, 195)"
1691172128.668441,"(331, 197)","(396, 195)"
1691172128.789422,"(331, 197)","(395, 195)"
1691172128.907211,"(331, 197)","(396, 195)"
1691172129.037731,"(331, 197)","(396, 195)"
1691172129.169302,"(330, 197)","(395, 195)"
1691172129.29302,"(330, 197)","(394, 195)"
1691172129.428188,"(329, 198)","(393, 195)"
1691172129.568314,"(329, 198)","(394, 196)"
1691172129.7014,"(329, 198)","(393, 196)"
1691172129.816865,"(330, 198)","(395, 196)"
1691172129.939168,"(330, 198)","(395, 196)"
1691172130.061061,"(331, 198)","(395, 196)"
1691172130.197753,"(331, 198)","(396, 196)"
1691172130.328541,"(331, 198)","(396, 196)"
1691172130.456109,"(331, 198)","(396, 196)"
1691172130.588054,"(332, 198)","(396, 196)"
1691172130.72026,"(331, 198)","(396, 196)"
1691172130.849351,"(331, 197)","(396, 196)"
1691172130.96728,"(331, 197)","(395, 195)"
1691172131.095077,"(330, 197)","(395, 195)"
1691172131.213313,"(330, 197)","(395, 195)"
1691172131.343431,"(330, 197)","(395, 195)"
1691172131.473166,"(330, 197)","(395, 195)"
1691172131.592726,"(331, 197)","(395, 195)"
1691172131.718827,"(330, 197)","(395, 195)"
1691172131.833034,"(330, 197)","(394, 195)"
1691172131.958135,"(330, 197)","(394, 195)"
1691172132.08393,"(330, 197)","(394, 195)"
1691172132.212745,"(330, 197)","(394, 195)"
1691172132.33191,"(330, 197)","(394, 195)"
1691172132.448686,"(330, 197)","(394, 195)"
1691172132.579171,"(330, 197)","(394, 195)"
1691172132.698131,"(330, 197)","(395, 195)"
1691172132.81494,"(330, 197)","(394, 195)"
1691172132.92133,"(330, 197)","(394, 195)"
1691172133.045184,"(330, 197)","(394, 195)"
1691172133.172608,"(330, 197)","(394, 195)"
1691172133.307952,"(330, 196)","(394, 194)"
1691172133.438989,"(330, 196)","(394, 194)"
1691172133.571424,"(330, 196)","(394, 194)"
1691172133.704043,"(330, 196)","(394, 194)"
1691172133.83426,"(330, 196)","(394, 194)"
1691172133.95301,"(330, 196)","(394, 194)"
1691172134.069344,"(330, 196)","(394, 194)"
1691172134.209371,"(330, 196)","(394, 194)"
1691172134.336125,"(330, 196)","(394, 194)"
1691172134.464716,"(330, 196)","(394, 194)"
1691172134.5904,"(330, 196)","(394, 194)"
1691172134.713424,"(330, 196)","(394, 194)"
1691172134.842333,"(329, 196)","(394, 194)"
1691172134.962258,"(329, 196)","(394, 194)"
1691172135.082587,"(329, 196)","(393, 194)"
1691172135.202085,"(329, 196)","(394, 194)"
1691172135.322349,"(329, 196)","(394, 194)"
1691172135.443755,"(330, 196)","(394, 194)"
1691172135.565534,"(330, 196)","(394, 194)"
1691172135.700134,"(330, 195)","(394, 193)"
1691172135.817403,"(329, 196)","(393, 193)"
1691172135.938851,"(329, 195)","(393, 193)"
1691172136.070445,"(329, 196)","(393, 194)"
1691172136.189567,"(329, 196)","(393, 194)"
1691172136.319957,"(330, 196)","(394, 194)"
1691172136.44723,"(330, 196)","(394, 194)"
1691172136.568966,"(330, 196)","(394, 194)"
1691172136.699266,"(329, 196)","(393, 194)"
1691172136.825487,"(329, 196)","(393, 194)"
1691172136.956893,"(330, 196)","(394, 194)"
1691172137.076899,"(330, 196)","(394, 194)"
1691172137.206175,"(330, 196)","(394, 194)"
1691172137.32813,"(330, 196)","(394, 194)"
1691172137.449757,"(330, 196)","(394, 194)"
1691172137.575445,,
1691172137.705024,"(331, 197)","(396, 194)"
1691172137.829942,"(331, 196)","(396, 195)"
1691172137.952039,"(332, 196)","(396, 195)"
1691172138.085243,"(332, 196)","(396, 195)"
1691172138.217175,"(332, 196)","(396, 195)"
1691172138.355872,"(333, 196)","(397, 195)"
1691172138.490054,"(333, 196)","(397, 195)"
1691172138.631744,"(334, 197)","(398, 195)"
1691172138.767457,"(335, 197)","(400, 196)"
1691172138.901339,"(335, 197)","(400, 196)"
1691172139.029479,"(335, 197)","(400, 196)"
1691172139.152245,"(335, 197)","(400, 196)"
1691172139.285165,"(335, 197)","(399, 196)"
1691172139.427835,"(335, 197)","(399, 196)"
1691172139.565909,"(335, 197)","(399, 196)"
1691172139.704687,"(336, 197)","(400, 196)"
1691172139.837026,"(338, 196)","(402, 196)"
1691172139.961653,"(338, 196)","(402, 195)"
1691172140.114665,"(338, 196)","(402, 195)"
1691172140.237584,"(338, 195)","(402, 194)"
1691172140.365935,"(339, 195)","(402, 194)"
1691172140.499717,"(337, 195)","(401, 195)"
1691172140.609242,"(334, 197)","(399, 195)"
1691172140.723045,"(334, 197)","(398, 195)"
1691172140.845289,"(334, 197)","(398, 195)"
1691172140.973405,"(332, 197)","(397, 196)"
1691172141.097578,"(332, 197)","(396, 196)"
1691172141.223035,"(331, 198)","(395, 196)"
1691172141.346871,"(329, 198)","(393, 197)"
1691172141.482012,"(328, 198)","(393, 197)"
