Timestamp,Left Pupil,Right Pupil
1691177344.806283,"(314, 193)","(373, 192)"
1691177344.944011,"(312, 195)","(371, 193)"
1691177345.085064,"(312, 195)","(371, 194)"
1691177345.208448,"(312, 195)","(371, 194)"
1691177345.332293,"(312, 195)","(372, 194)"
1691177345.46699,"(312, 195)","(371, 194)"
1691177345.60338,"(315, 194)","(373, 193)"
1691177345.732198,"(314, 194)","(373, 193)"
1691177345.848488,"(313, 195)","(371, 193)"
1691177345.977274,"(311, 195)","(370, 194)"
1691177346.105872,"(310, 196)","(369, 195)"
1691177346.242623,"(308, 197)","(367, 195)"
1691177346.3709,"(309, 198)","(367, 195)"
1691177346.482171,"(307, 197)","(365, 195)"
1691177346.620382,"(308, 197)","(367, 195)"
1691177346.738665,"(308, 196)","(367, 194)"
1691177346.864074,"(308, 196)","(367, 194)"
1691177347.001119,"(308, 196)","(367, 194)"
1691177347.132237,"(308, 196)","(367, 194)"
1691177347.258411,"(308, 196)","(367, 194)"
1691177347.395317,"(308, 197)","(367, 195)"
1691177347.512211,"(308, 197)","(367, 195)"
1691177347.642651,"(308, 197)","(367, 195)"
1691177347.780349,"(308, 197)","(367, 195)"
1691177347.913219,"(308, 197)","(367, 195)"
1691177348.044266,"(308, 197)","(367, 195)"
1691177348.173131,"(308, 197)","(367, 195)"
1691177348.29752,"(308, 197)","(367, 195)"
1691177348.42351,"(309, 197)","(368, 195)"
1691177348.560509,"(309, 197)","(368, 195)"
1691177348.698121,"(309, 197)","(368, 195)"
1691177348.826789,"(309, 196)","(368, 195)"
1691177348.959732,"(309, 196)","(368, 194)"
1691177349.095396,"(309, 195)","(368, 193)"
1691177349.2398,"(308, 192)","(367, 189)"
1691177349.372835,"(308, 191)","(367, 188)"
1691177349.48849,"(308, 191)","(367, 188)"
1691177349.62598,"(307, 192)","(366, 189)"
1691177349.753919,"(306, 192)","(365, 189)"
1691177349.869834,"(307, 192)","(366, 189)"
1691177349.983812,"(307, 192)","(366, 189)"
1691177350.106139,"(307, 192)","(366, 189)"
1691177350.227305,"(307, 192)","(367, 189)"
1691177350.35584,"(308, 192)","(367, 189)"
1691177350.477303,"(308, 192)","(367, 189)"
1691177350.598858,"(308, 192)","(367, 189)"
1691177350.722598,"(307, 192)","(366, 189)"
1691177350.845269,"(307, 192)","(366, 189)"
1691177350.974252,"(308, 192)","(367, 190)"
1691177351.077242,"(309, 192)","(368, 190)"
1691177351.196668,"(309, 193)","(368, 190)"
1691177351.315619,"(308, 193)","(367, 190)"
1691177351.446809,"(308, 193)","(367, 191)"
1691177351.578203,"(307, 194)","(367, 191)"
1691177351.703089,"(308, 194)","(367, 191)"
1691177351.834042,"(308, 194)","(367, 191)"
1691177351.948407,"(307, 194)","(366, 191)"
1691177352.068414,"(307, 193)","(367, 191)"
1691177352.186138,"(308, 193)","(367, 190)"
1691177352.276365,"(308, 192)","(367, 189)"
1691177352.403976,"(307, 192)","(366, 189)"
1691177352.521016,"(307, 191)","(366, 188)"
1691177352.650357,"(307, 191)","(366, 188)"
1691177352.787393,"(308, 190)","(366, 187)"
1691177352.927269,"(309, 190)","(367, 187)"
1691177353.068468,"(309, 190)","(367, 186)"
1691177353.202992,"(310, 189)","(368, 186)"
1691177353.317905,"(310, 189)","(369, 186)"
1691177353.445427,"(311, 188)","(369, 185)"
1691177353.571214,"(311, 188)","(369, 185)"
1691177353.703274,"(311, 188)","(369, 185)"
1691177353.820009,"(311, 188)","(370, 185)"
1691177353.949392,"(311, 188)","(369, 186)"
1691177354.071842,"(310, 188)","(368, 185)"
1691177354.200583,"(310, 187)","(368, 185)"
1691177354.323871,"(310, 187)","(368, 185)"
1691177354.452463,"(310, 188)","(368, 186)"
1691177354.590119,"(310, 187)","(368, 186)"
1691177354.725336,"(310, 187)","(369, 186)"
1691177354.868329,"(310, 187)","(369, 186)"
1691177354.995357,"(311, 187)","(369, 186)"
1691177355.131093,"(311, 187)","(369, 186)"
1691177355.270207,"(311, 187)","(370, 185)"
1691177355.407449,"(311, 187)","(370, 186)"
1691177355.541872,"(311, 187)","(370, 186)"
1691177355.669767,,
1691177355.79508,"(311, 188)","(370, 186)"
1691177355.920811,"(312, 188)","(370, 187)"
1691177356.060781,"(311, 188)","(369, 187)"
1691177356.206131,"(312, 189)","(370, 188)"
1691177356.344131,"(310, 191)","(368, 188)"
1691177356.495691,"(309, 191)","(368, 189)"
1691177356.629963,"(310, 192)","(369, 190)"
1691177356.759511,"(312, 192)","(370, 190)"
1691177356.875671,"(313, 191)","(371, 190)"
1691177357.003605,"(313, 191)","(371, 190)"
1691177357.147697,"(313, 191)","(372, 190)"
1691177357.285316,"(314, 191)","(373, 190)"
1691177357.402933,"(317, 192)","(376, 191)"
1691177357.538274,"(318, 192)","(377, 191)"
1691177357.673031,"(320, 192)","(379, 192)"
1691177357.789351,"(321, 192)","(380, 192)"
1691177357.910671,"(321, 193)","(380, 193)"
1691177358.042403,"(321, 193)","(380, 193)"
1691177358.177102,"(319, 193)","(378, 193)"
1691177358.29658,"(319, 193)","(378, 193)"
1691177358.408711,"(317, 193)","(376, 193)"
1691177358.540524,"(315, 194)","(374, 192)"
1691177358.671502,"(314, 193)","(372, 192)"
1691177358.793892,"(314, 193)","(372, 192)"
1691177358.877622,"(313, 193)","(371, 192)"
1691177359.001576,"(313, 194)","(371, 192)"
1691177359.115169,"(313, 194)","(371, 192)"
1691177359.211284,"(312, 194)","(371, 192)"
1691177359.338658,"(313, 194)","(371, 192)"
1691177359.44949,"(313, 193)","(371, 192)"
1691177359.591729,"(313, 192)","(371, 191)"
1691177359.722545,"(313, 192)","(371, 190)"
1691177359.849436,"(313, 192)","(371, 190)"
1691177359.972047,"(314, 192)","(372, 190)"
1691177360.093307,"(314, 191)","(372, 189)"
1691177360.221515,"(314, 191)","(372, 189)"
1691177360.351842,"(313, 191)","(370, 188)"
1691177360.466453,"(313, 190)","(371, 188)"
1691177360.603967,"(312, 190)","(370, 188)"
1691177360.733318,"(312, 190)","(370, 187)"
1691177360.864196,"(312, 190)","(370, 187)"
1691177360.984061,"(312, 189)","(371, 187)"
1691177361.10646,"(311, 188)","(369, 186)"
1691177361.235072,"(310, 188)","(368, 186)"
1691177361.361561,"(311, 188)","(368, 186)"
1691177361.492685,"(310, 188)","(368, 187)"
1691177361.610071,"(314, 187)","(371, 186)"
1691177361.735936,,
1691177361.857075,,
1691177361.996426,,
1691177362.129183,"(322, 184)","(380, 186)"
1691177362.268276,"(319, 185)","(377, 187)"
1691177362.407063,"(316, 187)","(374, 187)"
1691177362.52634,"(312, 189)","(370, 188)"
1691177362.666703,"(309, 191)","(368, 189)"
1691177362.799583,"(307, 192)","(365, 190)"
1691177362.928069,"(307, 192)","(365, 191)"
1691177363.065398,"(307, 193)","(365, 191)"
1691177363.203776,"(307, 194)","(365, 193)"
1691177363.345948,"(306, 195)","(365, 194)"
1691177363.487088,"(305, 197)","(364, 194)"
1691177363.622684,"(305, 197)","(363, 194)"
1691177363.751434,"(302, 197)","(361, 194)"
1691177363.885472,"(300, 199)","(359, 195)"
1691177364.025295,"(299, 199)","(358, 196)"
1691177364.158273,"(300, 198)","(359, 194)"
1691177364.309704,,
1691177364.440442,"(302, 196)","(361, 193)"
1691177364.579333,"(301, 197)","(359, 194)"
1691177364.71838,"(301, 198)","(359, 194)"
1691177364.868466,"(296, 199)","(355, 195)"
1691177364.996368,"(297, 199)","(355, 195)"
1691177365.131844,"(299, 200)","(358, 197)"
1691177365.253821,"(300, 201)","(358, 198)"
1691177365.384356,"(299, 202)","(358, 199)"
1691177365.512645,"(298, 202)","(357, 199)"
1691177365.643951,"(299, 201)","(358, 198)"
1691177365.771173,"(299, 201)","(358, 198)"
1691177365.891928,"(299, 200)","(358, 198)"
1691177366.023222,"(300, 201)","(359, 199)"
1691177366.153794,"(302, 201)","(361, 199)"
1691177366.296155,"(302, 201)","(361, 199)"
1691177366.426508,"(304, 199)","(362, 198)"
1691177366.555484,"(304, 199)","(363, 197)"
1691177366.693712,"(304, 198)","(363, 197)"
1691177366.845172,"(304, 198)","(363, 197)"
1691177366.993098,"(305, 197)","(364, 196)"
1691177367.111196,"(305, 197)","(364, 196)"
1691177367.240406,"(305, 197)","(364, 196)"
1691177367.3489,"(305, 197)","(364, 196)"
1691177367.481159,"(305, 197)","(364, 196)"
1691177367.603796,"(305, 197)","(364, 196)"
1691177367.726145,"(306, 196)","(366, 195)"
1691177367.855236,"(307, 196)","(366, 196)"
1691177367.969609,"(306, 196)","(365, 195)"
1691177368.093739,"(305, 196)","(364, 195)"
1691177368.217586,"(305, 196)","(364, 195)"
1691177368.349078,"(305, 196)","(364, 195)"
1691177368.462914,"(306, 195)","(365, 194)"
1691177368.574061,"(306, 195)","(365, 194)"
1691177368.688519,"(306, 195)","(365, 194)"
1691177368.806502,"(306, 194)","(365, 193)"
1691177368.913352,"(305, 194)","(364, 193)"
1691177369.02454,"(305, 194)","(364, 193)"
1691177369.139765,"(306, 194)","(364, 193)"
1691177369.265401,"(306, 194)","(365, 193)"
1691177369.381667,"(306, 194)","(365, 193)"
1691177369.499816,"(306, 193)","(365, 193)"
1691177369.609138,"(306, 193)","(365, 193)"
1691177369.716039,"(306, 193)","(365, 192)"
1691177369.840219,"(306, 193)","(365, 192)"
1691177369.959222,"(306, 193)","(365, 193)"
1691177370.08183,"(306, 193)","(365, 192)"
1691177370.208515,"(306, 193)","(365, 192)"
1691177370.336553,"(305, 193)","(364, 192)"
1691177370.465344,"(306, 192)","(365, 192)"
1691177370.579167,"(306, 192)","(365, 191)"
1691177370.695613,"(306, 192)","(365, 191)"
1691177370.813848,"(306, 192)","(365, 191)"
1691177370.922765,"(306, 192)","(365, 191)"
1691177371.032647,"(306, 192)","(364, 191)"
1691177371.160926,"(305, 192)","(364, 191)"
1691177371.28835,"(305, 192)","(364, 191)"
1691177371.403855,"(305, 192)","(364, 191)"
1691177371.521079,"(305, 192)","(365, 191)"
1691177371.638415,,
1691177371.744474,,
1691177371.860899,,
1691177371.987643,"(305, 191)","(364, 190)"
1691177372.115237,"(305, 191)","(364, 190)"
1691177372.224139,"(306, 191)","(364, 190)"
1691177372.340591,"(306, 192)","(365, 191)"
1691177372.452665,"(306, 191)","(364, 191)"
1691177372.59012,"(305, 191)","(364, 190)"
1691177372.712868,"(305, 191)","(364, 190)"
1691177372.85326,"(306, 191)","(365, 190)"
1691177372.97507,"(306, 191)","(365, 191)"
1691177373.096091,"(307, 191)","(366, 191)"
1691177373.20943,"(307, 192)","(366, 191)"
1691177373.330355,"(306, 192)","(365, 191)"
1691177373.435466,"(306, 192)","(365, 191)"
1691177373.546297,"(306, 191)","(365, 190)"
1691177373.645457,"(306, 191)","(365, 190)"
1691177373.765294,"(307, 191)","(365, 190)"
1691177373.883031,"(307, 192)","(365, 191)"
1691177373.999641,"(307, 192)","(365, 191)"
1691177374.112309,"(306, 193)","(365, 192)"
1691177374.247653,"(305, 193)","(365, 192)"
1691177374.384404,"(306, 192)","(365, 191)"
1691177374.515168,"(306, 192)","(365, 191)"
1691177374.653032,"(306, 191)","(364, 190)"
1691177374.782359,"(306, 190)","(364, 190)"
1691177374.910495,"(305, 189)","(364, 189)"
1691177375.039213,"(305, 189)","(364, 189)"
1691177375.170539,"(305, 190)","(364, 189)"
1691177375.309672,"(305, 190)","(364, 189)"
1691177375.451188,"(306, 190)","(365, 189)"
1691177375.591535,"(306, 190)","(365, 189)"
1691177375.738709,"(305, 190)","(364, 189)"
1691177375.854255,,
1691177375.980394,,
1691177376.11258,"(305, 190)","(365, 189)"
1691177376.248069,"(307, 188)","(366, 188)"
1691177376.383141,"(307, 188)","(366, 187)"
1691177376.524341,"(307, 187)","(365, 187)"
1691177376.653533,"(308, 187)","(366, 187)"
1691177376.781321,"(308, 187)","(366, 187)"
1691177376.899205,"(307, 187)","(365, 187)"
1691177377.03511,"(307, 187)","(365, 187)"
1691177377.161308,"(308, 187)","(365, 188)"
1691177377.289675,"(308, 186)","(366, 187)"
1691177377.426613,"(307, 186)","(365, 188)"
1691177377.555528,"(307, 186)","(365, 188)"
1691177377.691591,"(307, 187)","(364, 188)"
1691177377.844095,"(308, 187)","(365, 188)"
1691177377.977512,"(309, 188)","(366, 188)"
1691177378.109718,"(308, 187)","(366, 188)"
1691177378.240132,"(307, 187)","(366, 188)"
1691177378.37564,"(307, 187)","(365, 187)"
1691177378.502177,"(307, 187)","(366, 187)"
1691177378.636166,"(307, 188)","(365, 188)"
1691177378.76608,"(307, 188)","(366, 188)"
1691177378.894439,"(307, 188)","(366, 188)"
1691177379.042518,"(307, 188)","(366, 188)"
1691177379.165402,"(306, 189)","(364, 188)"
1691177379.292439,"(305, 189)","(364, 189)"
1691177379.427868,"(305, 189)","(364, 189)"
1691177379.555834,"(305, 189)","(364, 189)"
1691177379.68024,"(306, 189)","(364, 189)"
1691177379.790462,"(305, 190)","(364, 189)"
1691177379.908618,"(305, 190)","(364, 189)"
1691177380.026965,"(305, 190)","(364, 189)"
1691177380.153389,"(305, 190)","(364, 189)"
1691177380.280047,"(305, 190)","(364, 189)"
1691177380.390023,"(305, 190)","(363, 189)"
1691177380.522552,"(304, 191)","(363, 190)"
1691177380.6519,"(304, 192)","(362, 191)"
1691177380.788037,"(302, 192)","(361, 191)"
1691177380.906489,"(303, 193)","(361, 191)"
1691177381.035056,"(303, 193)","(361, 191)"
1691177381.167444,"(305, 192)","(363, 191)"
1691177381.312098,"(305, 192)","(364, 191)"
1691177381.435167,"(305, 193)","(363, 191)"
1691177381.576596,"(304, 193)","(363, 191)"
1691177381.718289,"(304, 192)","(362, 191)"
1691177381.841914,"(305, 192)","(364, 191)"
1691177381.965199,"(305, 192)","(364, 190)"
1691177382.090046,"(305, 191)","(364, 190)"
1691177382.213846,"(302, 191)","(360, 189)"
1691177382.335458,"(302, 191)","(360, 189)"
1691177382.465288,"(301, 190)","(359, 188)"
1691177382.595255,"(302, 190)","(360, 189)"
1691177382.721229,"(301, 190)","(359, 189)"
1691177382.859207,"(301, 190)","(359, 189)"
1691177382.985701,"(304, 191)","(362, 190)"
1691177383.115319,"(304, 191)","(363, 190)"
1691177383.230073,"(304, 192)","(363, 190)"
1691177383.3572,"(305, 191)","(364, 190)"
1691177383.47878,"(306, 191)","(365, 190)"
1691177383.601717,"(307, 191)","(365, 190)"
1691177383.73153,"(308, 192)","(367, 191)"
1691177383.843717,"(308, 192)","(367, 191)"
1691177383.977872,"(308, 192)","(367, 191)"
1691177384.107869,"(308, 192)","(367, 191)"
1691177384.243394,"(309, 191)","(368, 190)"
1691177384.358581,"(309, 191)","(368, 190)"
1691177384.485947,"(309, 191)","(367, 189)"
1691177384.620242,"(308, 190)","(367, 189)"
1691177384.744217,"(309, 190)","(367, 189)"
1691177384.873271,"(308, 190)","(367, 189)"
1691177384.993435,"(308, 190)","(366, 189)"
1691177385.128769,"(309, 190)","(368, 189)"
1691177385.259201,"(309, 190)","(368, 189)"
1691177385.379412,"(309, 190)","(368, 189)"
1691177385.507175,"(308, 190)","(367, 189)"
1691177385.630699,"(308, 190)","(366, 189)"
1691177385.748041,"(308, 190)","(367, 189)"
1691177385.870147,"(309, 190)","(367, 189)"
1691177385.987451,"(308, 190)","(367, 189)"
1691177386.112291,"(308, 190)","(367, 188)"
1691177386.245584,"(308, 190)","(367, 188)"
1691177386.37783,"(308, 189)","(367, 188)"
1691177386.508193,"(308, 189)","(367, 188)"
1691177386.641654,"(309, 189)","(367, 188)"
1691177386.764145,"(309, 190)","(367, 188)"
1691177386.891867,"(309, 189)","(367, 188)"
1691177387.023636,"(308, 189)","(367, 188)"
1691177387.160997,"(308, 189)","(367, 188)"
1691177387.30228,"(308, 189)","(367, 187)"
1691177387.431149,"(308, 189)","(367, 187)"
1691177387.567779,"(310, 190)","(368, 189)"
1691177387.695139,"(310, 190)","(369, 190)"
1691177387.822063,"(310, 190)","(369, 190)"
1691177387.948666,"(310, 190)","(369, 190)"
1691177388.070383,"(310, 190)","(369, 190)"
1691177388.203459,"(310, 190)","(368, 189)"
1691177388.328666,"(310, 190)","(368, 189)"
1691177388.44682,"(310, 190)","(368, 189)"
1691177388.582405,"(310, 190)","(368, 189)"
1691177388.709928,"(311, 189)","(370, 188)"
1691177388.848037,"(311, 189)","(369, 188)"
1691177388.980359,"(310, 189)","(369, 187)"
1691177389.102036,"(310, 188)","(369, 188)"
1691177389.229839,"(309, 189)","(368, 188)"
1691177389.350563,"(309, 189)","(367, 188)"
1691177389.468629,"(309, 189)","(368, 188)"
1691177389.602337,"(309, 189)","(368, 188)"
1691177389.721571,"(309, 189)","(368, 188)"
1691177389.865142,"(309, 189)","(368, 188)"
1691177389.984208,"(309, 189)","(368, 188)"
1691177390.102005,"(309, 189)","(368, 188)"
1691177390.222483,"(309, 189)","(367, 188)"
1691177390.359213,"(309, 189)","(368, 188)"
1691177390.494483,"(309, 190)","(368, 188)"
1691177390.618251,"(309, 190)","(368, 188)"
1691177390.742806,"(308, 190)","(367, 189)"
1691177390.866061,"(308, 189)","(367, 189)"
1691177390.980086,"(306, 190)","(365, 188)"
1691177391.095401,"(305, 190)","(363, 189)"
1691177391.206029,"(304, 190)","(362, 189)"
1691177391.326277,"(303, 190)","(362, 188)"
1691177391.439918,"(303, 190)","(361, 188)"
1691177391.553991,"(305, 189)","(364, 188)"
1691177391.672776,"(304, 190)","(363, 188)"
1691177391.785493,"(303, 189)","(362, 187)"
1691177391.905085,"(302, 187)","(361, 186)"
1691177392.02341,"(302, 187)","(360, 185)"
1691177392.145329,"(302, 186)","(361, 185)"
1691177392.272263,"(303, 186)","(361, 185)"
1691177392.393796,"(301, 187)","(359, 186)"
1691177392.519031,"(301, 188)","(360, 187)"
1691177392.618592,,
1691177392.732264,,
1691177392.855545,"(303, 189)","(362, 187)"
1691177392.983254,"(303, 189)","(362, 188)"
1691177393.09255,"(303, 189)","(362, 188)"
1691177393.203721,"(303, 189)","(362, 188)"
1691177393.325078,"(302, 189)","(361, 188)"
1691177393.446503,"(303, 190)","(361, 188)"
1691177393.581333,"(302, 190)","(361, 189)"
1691177393.717437,"(303, 190)","(361, 188)"
1691177393.843807,"(302, 189)","(361, 188)"
1691177393.97895,"(303, 190)","(361, 189)"
1691177394.125502,"(303, 190)","(362, 189)"
1691177394.241731,,
1691177394.361095,"(304, 189)","(362, 188)"
1691177394.492214,"(304, 189)","(362, 187)"
1691177394.620743,"(305, 188)","(363, 187)"
1691177394.739449,"(305, 188)","(363, 187)"
1691177394.861616,"(305, 189)","(363, 188)"
1691177394.978666,"(305, 188)","(363, 187)"
1691177395.101439,"(304, 188)","(363, 187)"
1691177395.219731,"(304, 188)","(363, 187)"
1691177395.319192,"(304, 188)","(363, 187)"
1691177395.443439,"(304, 188)","(363, 187)"
1691177395.568394,"(304, 188)","(362, 187)"
1691177395.689889,"(303, 189)","(362, 188)"
1691177395.817862,"(302, 190)","(361, 188)"
1691177395.941428,"(300, 190)","(359, 188)"
1691177396.065921,"(301, 190)","(360, 189)"
1691177396.192679,"(302, 190)","(361, 189)"
1691177396.314257,"(304, 190)","(362, 190)"
1691177396.427991,"(305, 191)","(364, 190)"
1691177396.538495,"(309, 190)","(368, 190)"
1691177396.669771,"(309, 190)","(368, 190)"
1691177396.789556,"(309, 190)","(367, 190)"
1691177396.911317,"(309, 190)","(368, 190)"
1691177397.04573,"(309, 190)","(368, 190)"
1691177397.163935,"(309, 190)","(368, 189)"
1691177397.278794,"(309, 190)","(368, 189)"
1691177397.389342,"(310, 190)","(368, 190)"
1691177397.511162,"(310, 190)","(369, 190)"
1691177397.636277,"(310, 191)","(369, 190)"
1691177397.763991,"(310, 191)","(369, 190)"
1691177397.882575,"(310, 191)","(369, 190)"
1691177398.024184,"(312, 191)","(370, 190)"
1691177398.160604,"(313, 191)","(372, 190)"
1691177398.301146,"(313, 192)","(372, 191)"
1691177398.439217,"(312, 192)","(370, 191)"
1691177398.575809,"(310, 193)","(369, 192)"
1691177398.699225,"(310, 193)","(369, 192)"
1691177398.825924,"(311, 192)","(370, 192)"
1691177398.962686,"(310, 192)","(369, 192)"
1691177399.08531,"(309, 192)","(368, 192)"
1691177399.212419,"(309, 191)","(368, 192)"
1691177399.332811,"(309, 191)","(368, 191)"
1691177399.456898,"(309, 190)","(368, 191)"
1691177399.586911,"(309, 190)","(368, 191)"
1691177399.709594,"(308, 190)","(368, 191)"
1691177399.833263,,
1691177399.953639,,
1691177400.08057,"(307, 191)","(367, 191)"
1691177400.210292,"(307, 191)","(367, 191)"
1691177400.348092,"(307, 192)","(366, 192)"
1691177400.482591,"(307, 192)","(366, 192)"
1691177400.610142,"(306, 192)","(365, 193)"
1691177400.736674,"(306, 193)","(365, 193)"
1691177400.871504,"(306, 193)","(365, 193)"
1691177400.999193,"(306, 193)","(365, 193)"
1691177401.12136,"(306, 193)","(365, 193)"
1691177401.245236,"(306, 193)","(366, 193)"
1691177401.363108,"(306, 193)","(365, 193)"
1691177401.490711,"(306, 193)","(366, 193)"
1691177401.619278,"(306, 193)","(366, 193)"
1691177401.738012,"(309, 193)","(368, 193)"
1691177401.861568,"(310, 192)","(369, 192)"
1691177401.987838,"(310, 192)","(370, 192)"
1691177402.099297,"(310, 192)","(369, 191)"
1691177402.230812,"(310, 192)","(369, 192)"
1691177402.350009,"(309, 192)","(368, 192)"
1691177402.481187,"(307, 193)","(367, 193)"
1691177402.603911,"(308, 193)","(367, 193)"
1691177402.725897,"(307, 193)","(366, 193)"
1691177402.863754,"(307, 193)","(366, 193)"
1691177402.993517,"(306, 194)","(365, 193)"
1691177403.123211,"(306, 194)","(365, 193)"
1691177403.247623,"(306, 195)","(365, 194)"
1691177403.362675,"(306, 195)","(365, 194)"
1691177403.502459,"(306, 195)","(365, 194)"
1691177403.638392,"(305, 195)","(365, 194)"
1691177403.752467,"(305, 196)","(365, 194)"
1691177403.888206,"(305, 195)","(365, 194)"
1691177404.01537,"(306, 195)","(365, 194)"
1691177404.143995,"(307, 194)","(366, 192)"
1691177404.279867,"(308, 192)","(367, 191)"
1691177404.416685,"(310, 191)","(369, 190)"
1691177404.539442,"(311, 191)","(370, 190)"
1691177404.666118,"(311, 191)","(370, 190)"
1691177404.78528,"(310, 192)","(369, 191)"
1691177404.908956,"(310, 191)","(369, 191)"
1691177405.027019,"(310, 191)","(370, 190)"
1691177405.166458,"(310, 191)","(369, 190)"
1691177405.307351,"(311, 190)","(369, 189)"
1691177405.445256,"(310, 190)","(369, 189)"
1691177405.571884,"(309, 190)","(369, 189)"
1691177405.718958,"(310, 190)","(369, 189)"
1691177405.853123,"(310, 190)","(369, 189)"
1691177406.004131,"(310, 190)","(369, 189)"
1691177406.141352,"(310, 190)","(369, 189)"
1691177406.275417,"(310, 189)","(369, 188)"
1691177406.409156,"(309, 189)","(368, 188)"
1691177406.532202,"(310, 189)","(369, 188)"
1691177406.665571,"(310, 189)","(369, 188)"
1691177406.797385,"(310, 189)","(369, 188)"
1691177406.928683,"(310, 189)","(369, 188)"
1691177407.077677,"(310, 189)","(369, 188)"
1691177407.202781,"(310, 189)","(368, 188)"
1691177407.337279,"(309, 188)","(368, 188)"
1691177407.470535,"(309, 189)","(368, 188)"
1691177407.615137,"(309, 189)","(368, 188)"
1691177407.760704,"(309, 189)","(368, 188)"
1691177407.892295,"(309, 189)","(368, 188)"
1691177408.03258,"(309, 188)","(368, 188)"
1691177408.168991,"(309, 188)","(369, 188)"
1691177408.31302,"(310, 189)","(369, 188)"
1691177408.459273,"(310, 189)","(369, 188)"
1691177408.600553,"(311, 189)","(370, 188)"
1691177408.740268,"(311, 188)","(370, 188)"
1691177408.877801,"(311, 188)","(370, 188)"
1691177409.005106,"(312, 188)","(370, 187)"
1691177409.137987,"(312, 187)","(371, 187)"
1691177409.280703,"(312, 187)","(371, 187)"
1691177409.41391,"(312, 187)","(370, 187)"
1691177409.557541,"(312, 187)","(371, 187)"
1691177409.698875,"(312, 187)","(371, 187)"
1691177409.829524,"(312, 187)","(372, 187)"
1691177409.959601,"(312, 187)","(371, 187)"
1691177410.096197,"(313, 187)","(371, 187)"
1691177410.223767,"(313, 187)","(372, 187)"
1691177410.3636,"(314, 187)","(372, 187)"
1691177410.514427,"(314, 187)","(373, 187)"
1691177410.643804,"(314, 187)","(373, 187)"
1691177410.79704,"(315, 187)","(373, 187)"
1691177410.930859,"(314, 187)","(373, 187)"
1691177411.055411,"(314, 187)","(373, 187)"
1691177411.185522,"(314, 187)","(372, 187)"
1691177411.306556,"(314, 187)","(372, 187)"
1691177411.4297,"(314, 187)","(373, 187)"
1691177411.558863,"(314, 187)","(372, 187)"
1691177411.685492,"(313, 187)","(372, 187)"
1691177411.835173,"(313, 187)","(372, 186)"
1691177411.969929,"(313, 187)","(372, 187)"
1691177412.099742,"(313, 187)","(372, 187)"
1691177412.218263,"(313, 187)","(372, 187)"
1691177412.340156,"(313, 187)","(372, 187)"
1691177412.469014,"(313, 186)","(372, 186)"
1691177412.598311,"(314, 186)","(372, 186)"
1691177412.718853,"(314, 186)","(373, 186)"
1691177412.844475,"(314, 186)","(372, 186)"
1691177412.959475,"(314, 186)","(372, 186)"
1691177413.089918,"(314, 186)","(373, 186)"
1691177413.219688,"(314, 186)","(373, 186)"
1691177413.340514,"(314, 186)","(373, 186)"
1691177413.469072,"(314, 185)","(373, 186)"
1691177413.587363,"(315, 185)","(373, 186)"
1691177413.720756,"(314, 185)","(373, 186)"
1691177413.859242,"(313, 184)","(370, 184)"
1691177413.979105,"(309, 183)","(368, 184)"
1691177414.092829,"(309, 182)","(367, 184)"
1691177414.210489,"(310, 183)","(368, 184)"
1691177414.330413,"(310, 183)","(369, 183)"
1691177414.450336,"(313, 184)","(372, 184)"
1691177414.559937,"(313, 184)","(372, 184)"
1691177414.671486,"(313, 184)","(371, 184)"
1691177414.803733,"(311, 185)","(370, 185)"
1691177414.932148,"(309, 185)","(366, 185)"
1691177415.054511,"(307, 185)","(365, 185)"
1691177415.182911,"(310, 186)","(369, 186)"
1691177415.326324,"(311, 186)","(369, 186)"
1691177415.455082,"(311, 187)","(369, 186)"
1691177415.573021,"(310, 187)","(368, 187)"
1691177415.705336,"(310, 187)","(368, 187)"
1691177415.837486,"(309, 187)","(368, 186)"
1691177415.971796,"(309, 187)","(367, 186)"
1691177416.098952,"(308, 187)","(366, 186)"
1691177416.244481,"(307, 187)","(365, 186)"
1691177416.368412,"(306, 187)","(364, 186)"
1691177416.49768,"(304, 187)","(362, 186)"
1691177416.610652,"(304, 187)","(362, 186)"
1691177416.74445,"(306, 187)","(365, 186)"
1691177416.86946,"(308, 187)","(367, 186)"
1691177416.993793,"(308, 187)","(367, 186)"
1691177417.113934,"(310, 187)","(368, 187)"
1691177417.238796,"(311, 188)","(370, 187)"
1691177417.364408,"(314, 188)","(373, 187)"
1691177417.485438,"(320, 187)","(377, 187)"
1691177417.620337,"(321, 187)","(379, 187)"
1691177417.761528,"(322, 187)","(379, 187)"
1691177417.896714,"(322, 187)","(379, 187)"
1691177418.023382,"(320, 187)","(378, 188)"
1691177418.147569,"(320, 188)","(378, 188)"
1691177418.273332,"(320, 188)","(378, 188)"
1691177418.405134,"(319, 188)","(377, 188)"
1691177418.53337,"(319, 188)","(377, 188)"
1691177418.655285,"(320, 187)","(379, 187)"
1691177418.774025,"(320, 187)","(379, 187)"
1691177418.903634,"(321, 187)","(379, 187)"
1691177419.030245,"(321, 187)","(378, 188)"
1691177419.155661,"(321, 187)","(378, 188)"
1691177419.280802,,
1691177419.393591,"(321, 187)","(379, 187)"
1691177419.52954,"(320, 187)","(378, 188)"
1691177419.645477,"(318, 188)","(376, 187)"
1691177419.773757,"(317, 188)","(376, 188)"
1691177419.895376,"(317, 188)","(376, 188)"
