Timestamp,Mouse Position,Input,Type
"04/08/2023, 15:26:48.97","Point(x=1282, y=720)",'a',Key Press
"04/08/2023, 15:26:49.00","Point(x=1281, y=720)",'a',Key Press
"04/08/2023, 15:26:49.31","Point(x=1280, y=720)",'d',Key Press
"04/08/2023, 15:26:49.81","Point(x=1277, y=720)",'d',Key Press
"04/08/2023, 15:26:49.84","Point(x=1280, y=720)",'d',Key Press
"04/08/2023, 15:26:49.87","Point(x=1280, y=720)",'d',Key Press
"04/08/2023, 15:26:49.92","Point(x=1279, y=720)",'d',Key Press
"04/08/2023, 15:26:49.95","Point(x=1277, y=720)",'d',Key Press
"04/08/2023, 15:26:49.98","Point(x=1280, y=720)",'d',Key Press
"04/08/2023, 15:26:50.01","Point(x=1278, y=720)",'d',Key Press
"04/08/2023, 15:26:50.05","Point(x=1279, y=720)",'d',Key Press
"04/08/2023, 15:26:50.08","Point(x=1280, y=720)",'d',Key Press
"04/08/2023, 15:26:50.20","Point(x=1280, y=720)",'a',Key Press
"04/08/2023, 15:26:50.43","Point(x=1280, y=720)",'a',Key Press
"04/08/2023, 15:26:50.63","Point(x=1280, y=720)",'d',Key Press
"04/08/2023, 15:26:50.64","Point(x=1430, y=734)",'s',Key Press
"04/08/2023, 15:26:51.05","Point(x=1280, y=720)",'w',Key Press
"04/08/2023, 15:26:51.40","Point(x=1280, y=720)",'3',Key Press
"04/08/2023, 15:26:51.82","Point(x=1280, y=720)",'2',Key Press
"04/08/2023, 15:26:52.03","Point(x=1280, y=720)",'d',Key Press
"04/08/2023, 15:26:52.53","Point(x=1279, y=721)",'d',Key Press
"04/08/2023, 15:26:52.58","Point(x=1279, y=720)",'d',Key Press
"04/08/2023, 15:26:52.61","Point(x=1280, y=720)",'d',Key Press
"04/08/2023, 15:26:52.64","Point(x=1278, y=720)",'d',Key Press
"04/08/2023, 15:26:52.67","Point(x=1280, y=720)",'d',Key Press
"04/08/2023, 15:26:52.70","Point(x=1278, y=720)",'d',Key Press
"04/08/2023, 15:26:52.73","Point(x=1278, y=721)",'d',Key Press
"04/08/2023, 15:26:52.76","Point(x=1280, y=720)",'d',Key Press
"04/08/2023, 15:26:52.79","Point(x=1280, y=720)",'d',Key Press
"04/08/2023, 15:26:52.84","Point(x=1280, y=720)",'d',Key Press
"04/08/2023, 15:26:52.87","Point(x=1280, y=720)",'d',Key Press
"04/08/2023, 15:26:52.90","Point(x=1280, y=720)",'d',Key Press
"04/08/2023, 15:26:52.94","Point(x=1280, y=720)",'d',Key Press
"04/08/2023, 15:26:52.97","Point(x=1280, y=720)",'d',Key Press
"04/08/2023, 15:26:53.00","Point(x=1279, y=720)",'d',Key Press
"04/08/2023, 15:26:53.03","Point(x=1276, y=722)",'d',Key Press
"04/08/2023, 15:26:53.06","Point(x=1280, y=720)",'d',Key Press
"04/08/2023, 15:26:53.11","Point(x=1279, y=720)",'d',Key Press
"04/08/2023, 15:26:53.14","Point(x=1279, y=720)",'d',Key Press
"04/08/2023, 15:26:53.17","Point(x=1280, y=720)",'d',Key Press
"04/08/2023, 15:26:53.20","Point(x=1279, y=720)",'d',Key Press
"04/08/2023, 15:26:53.70","Point(x=1280, y=720)",'a',Key Press
"04/08/2023, 15:26:53.83","Point(x=1279, y=720)",'d',Key Press
"04/08/2023, 15:26:53.89","Point(x=1280, y=720)",'a',Key Press
"04/08/2023, 15:26:54.02","Point(x=1280, y=720)",'d',Key Press
"04/08/2023, 15:26:54.07","Point(x=1280, y=720)",'a',Key Press
"04/08/2023, 15:26:54.22","Point(x=1280, y=720)",'d',Key Press
"04/08/2023, 15:26:54.31","Point(x=1280, y=720)",'a',Key Press
"04/08/2023, 15:26:54.62","Point(x=1280, y=720)",'d',Key Press
"04/08/2023, 15:26:54.72","Point(x=1280, y=720)",'a',Key Press
"04/08/2023, 15:26:55.00","Point(x=1280, y=720)",'w',Key Press
"04/08/2023, 15:26:55.07","Point(x=1280, y=720)",'3',Key Press
"04/08/2023, 15:26:56.27","Point(x=1280, y=720)",'2',Key Press
"04/08/2023, 15:26:56.71","Point(x=1280, y=720)",'a',Key Press
"04/08/2023, 15:26:57.31","Point(x=1280, y=720)",'a',Key Press
"04/08/2023, 15:26:57.81","Point(x=1280, y=720)",'a',Key Press
"04/08/2023, 15:26:57.84","Point(x=1280, y=720)",'a',Key Press
"04/08/2023, 15:26:57.87","Point(x=1280, y=720)",'a',Key Press
"04/08/2023, 15:26:57.91","Point(x=1280, y=720)",'a',Key Press
"04/08/2023, 15:26:58.50","Point(x=1278, y=720)",'d',Key Press
"04/08/2023, 15:26:59.00","Point(x=1280, y=720)",'d',Key Press
"04/08/2023, 15:26:59.55","Point(x=1280, y=720)",'a',Key Press
"04/08/2023, 15:26:59.97","Point(x=1308, y=722)",'a',Key Press
"04/08/2023, 15:27:00.61","Point(x=1280, y=720)",'w',Key Press
"04/08/2023, 15:27:01.37","Point(x=1279, y=720)",'w',Key Press
"04/08/2023, 15:27:01.40","Point(x=1280, y=720)",'w',Key Press
"04/08/2023, 15:27:01.43","Point(x=1280, y=720)",'w',Key Press
"04/08/2023, 15:27:01.46","Point(x=1280, y=720)",'w',Key Press
"04/08/2023, 15:27:01.49","Point(x=1280, y=720)",'w',Key Press
"04/08/2023, 15:27:01.52","Point(x=1280, y=720)",'w',Key Press
"04/08/2023, 15:27:01.55","Point(x=1280, y=720)",'w',Key Press
"04/08/2023, 15:27:01.60","Point(x=1280, y=720)",'w',Key Press
"04/08/2023, 15:27:01.63","Point(x=1280, y=720)",'w',Key Press
"04/08/2023, 15:27:01.66","Point(x=1280, y=720)",'w',Key Press
"04/08/2023, 15:27:01.69","Point(x=1280, y=720)",'w',Key Press
"04/08/2023, 15:27:01.73","Point(x=1280, y=720)",'w',Key Press
"04/08/2023, 15:27:01.76","Point(x=1280, y=720)",'w',Key Press
"04/08/2023, 15:27:01.79","Point(x=1280, y=720)",'w',Key Press
"04/08/2023, 15:27:01.82","Point(x=1280, y=720)",'w',Key Press
"04/08/2023, 15:27:01.86","Point(x=1280, y=720)",'w',Key Press
"04/08/2023, 15:27:01.90","Point(x=1280, y=720)",'w',Key Press
"04/08/2023, 15:27:01.93","Point(x=1280, y=720)",'w',Key Press
"04/08/2023, 15:27:01.96","Point(x=1279, y=720)",'w',Key Press
"04/08/2023, 15:27:01.99","Point(x=1280, y=720)",'w',Key Press
"04/08/2023, 15:27:02.02","Point(x=1280, y=721)",'w',Key Press
"04/08/2023, 15:27:02.05","Point(x=1280, y=720)",'w',Key Press
"04/08/2023, 15:27:02.08","Point(x=1280, y=720)",'w',Key Press
"04/08/2023, 15:27:02.11","Point(x=1280, y=720)",'w',Key Press
"04/08/2023, 15:27:02.16","Point(x=1280, y=720)",'w',Key Press
"04/08/2023, 15:27:02.19","Point(x=1280, y=721)",'w',Key Press
"04/08/2023, 15:27:02.22","Point(x=1280, y=720)",'w',Key Press
"04/08/2023, 15:27:02.26","Point(x=1280, y=720)",'w',Key Press
"04/08/2023, 15:27:02.29","Point(x=1280, y=720)",'w',Key Press
"04/08/2023, 15:27:02.32","Point(x=1280, y=720)",'w',Key Press
"04/08/2023, 15:27:02.35","Point(x=1280, y=720)",'w',Key Press
"04/08/2023, 15:27:02.38","Point(x=1280, y=720)",'w',Key Press
"04/08/2023, 15:27:02.41","Point(x=1280, y=720)",'w',Key Press
"04/08/2023, 15:27:02.46","Point(x=1280, y=720)",'w',Key Press
"04/08/2023, 15:27:02.49","Point(x=1280, y=720)",'w',Key Press
"04/08/2023, 15:27:02.52","Point(x=1280, y=720)",'w',Key Press
"04/08/2023, 15:27:02.55","Point(x=1280, y=720)",'w',Key Press
"04/08/2023, 15:27:02.58","Point(x=1280, y=720)",'w',Key Press
"04/08/2023, 15:27:02.61","Point(x=1279, y=720)",'w',Key Press
"04/08/2023, 15:27:02.64","Point(x=1279, y=721)",'w',Key Press
"04/08/2023, 15:27:02.67","Point(x=1280, y=720)",'w',Key Press
"04/08/2023, 15:27:02.72","Point(x=1280, y=720)",'w',Key Press
"04/08/2023, 15:27:02.75","Point(x=1280, y=720)",'w',Key Press
"04/08/2023, 15:27:02.78","Point(x=1280, y=720)",'w',Key Press
"04/08/2023, 15:27:02.81","Point(x=1278, y=721)",'w',Key Press
"04/08/2023, 15:27:02.85","Point(x=1280, y=720)",'w',Key Press
"04/08/2023, 15:27:02.88","Point(x=1279, y=721)",'w',Key Press
"04/08/2023, 15:27:02.91","Point(x=1278, y=720)",'w',Key Press
"04/08/2023, 15:27:02.94","Point(x=1275, y=720)",'w',Key Press
"04/08/2023, 15:27:02.95","Point(x=1273, y=720)",'d',Key Press
"04/08/2023, 15:27:03.45","Point(x=1276, y=720)",'d',Key Press
"04/08/2023, 15:27:03.50","Point(x=1277, y=721)",'d',Key Press
"04/08/2023, 15:27:03.53","Point(x=1280, y=720)",'d',Key Press
"04/08/2023, 15:27:03.56","Point(x=1280, y=720)",'d',Key Press
"04/08/2023, 15:27:03.59","Point(x=1280, y=720)",'d',Key Press
"04/08/2023, 15:27:03.63","Point(x=1280, y=720)",'d',Key Press
"04/08/2023, 15:27:03.66","Point(x=1280, y=720)",'d',Key Press
"04/08/2023, 15:27:03.69","Point(x=1278, y=720)",'d',Key Press
"04/08/2023, 15:27:03.72","Point(x=1279, y=720)",'d',Key Press
"04/08/2023, 15:27:03.75","Point(x=1280, y=720)",'d',Key Press
"04/08/2023, 15:27:03.80","Point(x=1279, y=720)",'d',Key Press
"04/08/2023, 15:27:03.83","Point(x=1280, y=720)",'d',Key Press
"04/08/2023, 15:27:03.86","Point(x=1274, y=720)",'d',Key Press
"04/08/2023, 15:27:03.89","Point(x=1279, y=720)",'d',Key Press
"04/08/2023, 15:27:03.92","Point(x=1279, y=720)",'d',Key Press
"04/08/2023, 15:27:03.95","Point(x=1279, y=720)",'d',Key Press
"04/08/2023, 15:27:03.98","Point(x=1279, y=720)",'d',Key Press
"04/08/2023, 15:27:04.01","Point(x=1279, y=720)",'d',Key Press
"04/08/2023, 15:27:04.06","Point(x=1279, y=720)",'d',Key Press
"04/08/2023, 15:27:04.09","Point(x=1280, y=720)",'d',Key Press
"04/08/2023, 15:27:04.12","Point(x=1280, y=720)",'d',Key Press
"04/08/2023, 15:27:04.15","Point(x=1280, y=720)",'d',Key Press
"04/08/2023, 15:27:04.18","Point(x=1280, y=720)",'d',Key Press
"04/08/2023, 15:27:04.21","Point(x=1280, y=720)",'d',Key Press
"04/08/2023, 15:27:04.25","Point(x=1279, y=720)",'d',Key Press
"04/08/2023, 15:27:04.29","Point(x=1278, y=720)",'d',Key Press
"04/08/2023, 15:27:04.32","Point(x=1279, y=720)",'d',Key Press
"04/08/2023, 15:27:04.35","Point(x=1279, y=720)",'d',Key Press
"04/08/2023, 15:27:04.38","Point(x=1276, y=720)",'d',Key Press
"04/08/2023, 15:27:04.42","Point(x=1280, y=720)",'d',Key Press
"04/08/2023, 15:27:04.45","Point(x=1279, y=720)",'d',Key Press
"04/08/2023, 15:27:04.48","Point(x=1279, y=720)",'d',Key Press
"04/08/2023, 15:27:04.51","Point(x=1280, y=720)",'d',Key Press
"04/08/2023, 15:27:04.56","Point(x=1277, y=720)",'d',Key Press
"04/08/2023, 15:27:04.59","Point(x=1280, y=720)",'d',Key Press
"04/08/2023, 15:27:04.62","Point(x=1280, y=720)",'d',Key Press
"04/08/2023, 15:27:04.65","Point(x=1280, y=720)",'d',Key Press
"04/08/2023, 15:27:04.68","Point(x=1279, y=720)",'d',Key Press
"04/08/2023, 15:27:04.71","Point(x=1280, y=720)",'d',Key Press
"04/08/2023, 15:27:06.79","Point(x=1324, y=722)",'a',Key Press
"04/08/2023, 15:27:07.30","Point(x=1281, y=720)",'a',Key Press
"04/08/2023, 15:27:07.33","Point(x=1280, y=720)",'a',Key Press
"04/08/2023, 15:27:07.36","Point(x=1280, y=720)",'a',Key Press
"04/08/2023, 15:27:07.39","Point(x=1280, y=720)",'a',Key Press
"04/08/2023, 15:27:07.43","Point(x=1280, y=720)",'a',Key Press
"04/08/2023, 15:27:07.46","Point(x=1280, y=720)",'a',Key Press
"04/08/2023, 15:27:07.49","Point(x=1280, y=720)",'a',Key Press
"04/08/2023, 15:27:07.52","Point(x=1280, y=720)",'a',Key Press
"04/08/2023, 15:27:07.56","Point(x=1280, y=720)",'a',Key Press
"04/08/2023, 15:27:07.60","Point(x=1280, y=720)",'a',Key Press
"04/08/2023, 15:27:07.63","Point(x=1280, y=720)",'a',Key Press
"04/08/2023, 15:27:07.66","Point(x=1280, y=720)",'a',Key Press
"04/08/2023, 15:27:07.69","Point(x=1280, y=720)",'a',Key Press
"04/08/2023, 15:27:07.72","Point(x=1280, y=720)",'a',Key Press
"04/08/2023, 15:27:07.75","Point(x=1280, y=720)",'a',Key Press
"04/08/2023, 15:27:07.78","Point(x=1280, y=720)",'a',Key Press
"04/08/2023, 15:27:07.83","Point(x=1280, y=720)",'a',Key Press
"04/08/2023, 15:27:07.86","Point(x=1280, y=720)",'a',Key Press
"04/08/2023, 15:27:07.89","Point(x=1280, y=720)",'a',Key Press
"04/08/2023, 15:27:07.92","Point(x=1280, y=720)",'a',Key Press
"04/08/2023, 15:27:07.95","Point(x=1280, y=720)",'a',Key Press
"04/08/2023, 15:27:07.98","Point(x=1280, y=720)",'a',Key Press
"04/08/2023, 15:27:08.01","Point(x=1280, y=720)",'a',Key Press
"04/08/2023, 15:27:08.05","Point(x=1280, y=720)",'a',Key Press
"04/08/2023, 15:27:08.09","Point(x=1280, y=720)",'a',Key Press
"04/08/2023, 15:27:08.12","Point(x=1280, y=720)",'a',Key Press
"04/08/2023, 15:27:08.28","Point(x=1238, y=718)",'d',Key Press
"04/08/2023, 15:27:08.71","Point(x=1261, y=718)",'d',Key Press
"04/08/2023, 15:27:09.20","Point(x=1270, y=720)",'d',Key Press
"04/08/2023, 15:27:09.40","Point(x=1280, y=720)",'d',Key Press
"04/08/2023, 15:27:10.00","Point(x=1280, y=720)",'d',Key Press
"04/08/2023, 15:27:10.33","Point(x=1280, y=720)",'a',Key Press
"04/08/2023, 15:27:11.50","Point(x=1280, y=720)",'a',Key Press
"04/08/2023, 15:27:12.00","Point(x=1280, y=720)",'a',Key Press
"04/08/2023, 15:27:12.41","Point(x=1279, y=720)",'d',Key Press
"04/08/2023, 15:27:12.73","Point(x=1261, y=719)",'a',Key Press
"04/08/2023, 15:27:13.18","Point(x=1236, y=718)",'w',Key Press
"04/08/2023, 15:27:13.68","Point(x=1280, y=720)",'w',Key Press
"04/08/2023, 15:27:13.72","Point(x=1280, y=720)",'w',Key Press
"04/08/2023, 15:27:13.75","Point(x=1280, y=720)",'w',Key Press
"04/08/2023, 15:27:13.78","Point(x=1280, y=720)",'w',Key Press
"04/08/2023, 15:27:13.81","Point(x=1280, y=720)",'w',Key Press
"04/08/2023, 15:27:13.86","Point(x=1280, y=720)",'w',Key Press
"04/08/2023, 15:27:13.89","Point(x=1280, y=720)",'w',Key Press
"04/08/2023, 15:27:14.39","Point(x=1280, y=720)",'a',Key Press
"04/08/2023, 15:27:14.90","Point(x=1284, y=720)",'a',Key Press
"04/08/2023, 15:27:14.93","Point(x=1282, y=720)",'a',Key Press
"04/08/2023, 15:27:14.96","Point(x=1286, y=720)",'a',Key Press
"04/08/2023, 15:27:14.99","Point(x=1282, y=720)",'a',Key Press
"04/08/2023, 15:27:15.04","Point(x=1282, y=720)",'a',Key Press
"04/08/2023, 15:27:15.34","Point(x=1280, y=720)",'d',Key Press
"04/08/2023, 15:27:15.47","Point(x=1280, y=720)",Button.left,Mouse Click
"04/08/2023, 15:27:15.63","Point(x=1282, y=720)",'a',Key Press
"04/08/2023, 15:27:16.07","Point(x=1280, y=720)",Button.left,Mouse Click
"04/08/2023, 15:27:16.20","Point(x=1281, y=720)",Button.left,Mouse Click
"04/08/2023, 15:27:16.21","Point(x=1298, y=722)",'w',Key Press
"04/08/2023, 15:27:16.41","Point(x=1280, y=720)",'d',Key Press
"04/08/2023, 15:27:16.78","Point(x=1280, y=720)",Button.left,Mouse Click
"04/08/2023, 15:27:17.05","Point(x=1280, y=720)",Button.left,Mouse Click
"04/08/2023, 15:27:17.12","Point(x=1279, y=720)",'a',Key Press
"04/08/2023, 15:27:17.45","Point(x=1282, y=720)",'d',Key Press
"04/08/2023, 15:27:17.59","Point(x=1280, y=720)",'a',Key Press
"04/08/2023, 15:27:17.83","Point(x=1280, y=720)",'d',Key Press
"04/08/2023, 15:27:17.97","Point(x=1278, y=720)",'a',Key Press
"04/08/2023, 15:27:18.24","Point(x=1280, y=720)",'d',Key Press
"04/08/2023, 15:27:18.36","Point(x=1279, y=720)",Button.left,Mouse Click
"04/08/2023, 15:27:18.48","Point(x=1280, y=720)",Button.left,Mouse Click
"04/08/2023, 15:27:18.52","Point(x=1280, y=720)",'w',Key Press
"04/08/2023, 15:27:18.55","Point(x=1280, y=720)",'a',Key Press
"04/08/2023, 15:27:18.79","Point(x=1281, y=720)",'d',Key Press
"04/08/2023, 15:27:19.04","Point(x=1280, y=720)",Button.left,Mouse Click
"04/08/2023, 15:27:19.34","Point(x=1280, y=720)",Button.left,Mouse Click
"04/08/2023, 15:27:19.45","Point(x=1280, y=720)",Button.left,Mouse Click
"04/08/2023, 15:27:19.55","Point(x=1280, y=720)",Button.left,Mouse Click
"04/08/2023, 15:27:19.71","Point(x=1280, y=720)",Button.left,Mouse Click
"04/08/2023, 15:27:20.20","Point(x=1282, y=718)",Button.left,Mouse Click
"04/08/2023, 15:27:20.29","Point(x=1280, y=720)",Button.left,Mouse Click
"04/08/2023, 15:27:20.38","Point(x=1281, y=719)",Button.left,Mouse Click
"04/08/2023, 15:27:20.48","Point(x=1279, y=719)",Button.left,Mouse Click
"04/08/2023, 15:27:20.57","Point(x=1280, y=720)",Button.left,Mouse Click
"04/08/2023, 15:27:20.68","Point(x=1280, y=720)",Button.left,Mouse Click
"04/08/2023, 15:27:20.78","Point(x=1280, y=720)",Button.left,Mouse Click
"04/08/2023, 15:27:20.90","Point(x=1280, y=720)",Button.left,Mouse Click
"04/08/2023, 15:27:21.02","Point(x=1280, y=720)",Button.left,Mouse Click
"04/08/2023, 15:27:21.15","Point(x=1280, y=720)",Button.left,Mouse Click
"04/08/2023, 15:27:21.26","Point(x=1280, y=720)",Button.left,Mouse Click
"04/08/2023, 15:27:21.36","Point(x=1280, y=720)",Button.left,Mouse Click
"04/08/2023, 15:27:21.45","Point(x=1280, y=720)",Button.left,Mouse Click
"04/08/2023, 15:27:21.56","Point(x=1280, y=721)",Button.left,Mouse Click
"04/08/2023, 15:27:21.75","Point(x=1280, y=719)",Button.left,Mouse Click
"04/08/2023, 15:27:21.86","Point(x=1280, y=719)",Button.left,Mouse Click
"04/08/2023, 15:27:21.96","Point(x=1280, y=720)",Button.left,Mouse Click
"04/08/2023, 15:27:22.07","Point(x=1280, y=720)",Button.left,Mouse Click
"04/08/2023, 15:27:22.16","Point(x=1280, y=720)",Button.left,Mouse Click
"04/08/2023, 15:27:22.28","Point(x=1280, y=720)",Button.left,Mouse Click
"04/08/2023, 15:27:22.86","Point(x=1310, y=709)",'w',Key Press
"04/08/2023, 15:27:22.94","Point(x=1285, y=718)",'e',Key Press
"04/08/2023, 15:27:23.30","Point(x=1280, y=720)",'d',Key Press
"04/08/2023, 15:27:24.97","Point(x=1280, y=720)",'w',Key Press
"04/08/2023, 15:27:25.29","Point(x=1280, y=721)",'d',Key Press
"04/08/2023, 15:27:26.11","Point(x=1281, y=720)",'a',Key Press
"04/08/2023, 15:27:26.47","Point(x=1280, y=720)",'d',Key Press
"04/08/2023, 15:27:26.84","Point(x=1280, y=720)",Button.left,Mouse Click
"04/08/2023, 15:27:27.75","Point(x=1280, y=720)",'d',Key Press
"04/08/2023, 15:27:27.78","Point(x=1280, y=720)",Button.left,Mouse Click
"04/08/2023, 15:27:35.95","Point(x=1280, y=720)",'b',Key Press
"04/08/2023, 15:27:37.13","Point(x=760, y=677)",Button.left,Mouse Click
"04/08/2023, 15:27:37.21","Point(x=759, y=678)",Button.left,Mouse Click
"04/08/2023, 15:27:37.41","Point(x=1009, y=564)",Button.left,Mouse Click
"04/08/2023, 15:27:37.51","Point(x=1009, y=564)",Button.left,Mouse Click
"04/08/2023, 15:27:37.62","Point(x=1009, y=564)",'b',Key Press
"04/08/2023, 15:27:38.72","Point(x=893, y=657)",Button.left,Mouse Click
"04/08/2023, 15:27:38.81","Point(x=892, y=659)",Button.left,Mouse Click
"04/08/2023, 15:27:39.86","Point(x=924, y=359)",Button.left,Mouse Click
"04/08/2023, 15:27:39.96","Point(x=924, y=359)",Button.left,Mouse Click
"04/08/2023, 15:27:40.14","Point(x=924, y=359)",'b',Key Press
"04/08/2023, 15:27:42.06","Point(x=1280, y=720)",'3',Key Press
"04/08/2023, 15:27:46.81","Point(x=1280, y=720)",Key.tab,Key Press
"04/08/2023, 15:27:47.32","Point(x=1280, y=720)",Key.tab,Key Press
"04/08/2023, 15:27:47.35","Point(x=1280, y=720)",Key.tab,Key Press
"04/08/2023, 15:27:47.38","Point(x=1280, y=720)",Key.tab,Key Press
"04/08/2023, 15:27:47.41","Point(x=1280, y=720)",Key.tab,Key Press
"04/08/2023, 15:27:47.44","Point(x=1280, y=720)",Key.tab,Key Press
"04/08/2023, 15:27:47.47","Point(x=1280, y=720)",Key.tab,Key Press
"04/08/2023, 15:27:47.52","Point(x=1280, y=720)",Key.tab,Key Press
"04/08/2023, 15:27:50.14","Point(x=1280, y=720)",'w',Key Press
"04/08/2023, 15:27:50.44","Point(x=1280, y=720)",Button.right,Mouse Click
"04/08/2023, 15:27:50.47","Point(x=1280, y=720)",'a',Key Press
"04/08/2023, 15:27:50.64","Point(x=1279, y=720)",Button.right,Mouse Click
"04/08/2023, 15:27:51.13","Point(x=1280, y=720)",'a',Key Press
"04/08/2023, 15:27:51.74","Point(x=1279, y=720)",Button.left,Mouse Click
"04/08/2023, 15:27:52.61","Point(x=1280, y=720)",Button.left,Mouse Click
"04/08/2023, 15:27:53.05","Point(x=1280, y=720)",'1',Key Press
"04/08/2023, 15:27:53.73","Point(x=1280, y=720)",'3',Key Press
"04/08/2023, 15:27:53.90","Point(x=1280, y=720)",'1',Key Press
"04/08/2023, 15:27:54.61","Point(x=1297, y=720)",'a',Key Press
"04/08/2023, 15:27:55.16","Point(x=1280, y=720)",'a',Key Press
"04/08/2023, 15:27:55.76","Point(x=1280, y=720)",'a',Key Press
"04/08/2023, 15:27:56.27","Point(x=1283, y=720)",'a',Key Press
"04/08/2023, 15:27:56.30","Point(x=1281, y=720)",'a',Key Press
"04/08/2023, 15:27:56.33","Point(x=1280, y=720)",'a',Key Press
"04/08/2023, 15:27:56.36","Point(x=1280, y=720)",'a',Key Press
"04/08/2023, 15:27:56.39","Point(x=1280, y=720)",'a',Key Press
"04/08/2023, 15:27:56.44","Point(x=1280, y=720)",'a',Key Press
"04/08/2023, 15:27:56.47","Point(x=1280, y=720)",'a',Key Press
"04/08/2023, 15:27:56.50","Point(x=1280, y=720)",'a',Key Press
"04/08/2023, 15:27:56.54","Point(x=1280, y=720)",'a',Key Press
"04/08/2023, 15:27:56.57","Point(x=1282, y=720)",'a',Key Press
"04/08/2023, 15:27:56.60","Point(x=1282, y=720)",'a',Key Press
"04/08/2023, 15:27:56.63","Point(x=1284, y=720)",'a',Key Press
"04/08/2023, 15:27:56.66","Point(x=1286, y=720)",'a',Key Press
"04/08/2023, 15:27:56.69","Point(x=1282, y=720)",'a',Key Press
"04/08/2023, 15:27:56.74","Point(x=1280, y=720)",'a',Key Press
"04/08/2023, 15:27:56.77","Point(x=1280, y=720)",'a',Key Press
"04/08/2023, 15:27:56.80","Point(x=1280, y=720)",'a',Key Press
"04/08/2023, 15:27:56.83","Point(x=1280, y=720)",'a',Key Press
"04/08/2023, 15:27:56.87","Point(x=1280, y=720)",'a',Key Press
"04/08/2023, 15:27:56.90","Point(x=1280, y=720)",'a',Key Press
"04/08/2023, 15:27:56.93","Point(x=1281, y=720)",'a',Key Press
"04/08/2023, 15:27:56.96","Point(x=1281, y=720)",'a',Key Press
"04/08/2023, 15:27:56.99","Point(x=1280, y=720)",'a',Key Press
"04/08/2023, 15:27:57.02","Point(x=1281, y=720)",'a',Key Press
"04/08/2023, 15:27:57.05","Point(x=1283, y=721)",'a',Key Press
"04/08/2023, 15:27:57.10","Point(x=1281, y=720)",'a',Key Press
"04/08/2023, 15:27:57.13","Point(x=1281, y=720)",'a',Key Press
"04/08/2023, 15:27:57.16","Point(x=1283, y=720)",'a',Key Press
"04/08/2023, 15:27:57.19","Point(x=1281, y=720)",'a',Key Press
"04/08/2023, 15:27:57.22","Point(x=1281, y=720)",'a',Key Press
